name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Common_Gene
KLHDC1	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	1	CNVR_394	10	42702663	42903530	Common_Low
KLHDC2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	1	CNVR_394	10	42702663	42903530	Common_Low
KLHL1	0	0	0	0	0	1	CNVR_502	12	44352494	45735853	0	0	0	0	0	Common_Low
KLHL22	0	0	0	0	0	1	CNVR_681	17	72483071	73106809	0	0	0	0	0	Common_Low
KLHL23	0	0	0	0	0	0	0	0	0	0	1	CNVR_53	2	26362611	26663654	Common_Low
KLK12	0	0	0	0	0	0	0	0	0	0	1	CNVR_632	18	56996762	57052792	Common_Low
KLKB1	0	0	0	0	0	0	0	0	0	0	1	CNVR_822	27	16206354	16351777	Common_Low
KMT5C	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	0	0	0	0	0	Common_Low
KNTC1	0	0	0	0	0	2	CNVR_671	17	52872065	53069851	0	0	0	0	0	Common_Low
KREMEN2	0	0	0	0	0	6	CNVR_884	25	2262072	2450378	0	0	0	0	0	Common_Low
KRI1	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	0	0	0	0	0	Common_Low
KRIT1	0	0	0	0	0	0	0	0	0	0	1	CNVR_132	4	9471143	9555206	Common_Low
KRT73	0	0	0	0	0	0	0	0	0	0	1	CNVR_190	5	27214378	27287454	Common_Low
KRT78	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	0	0	0	0	0	Common_Low
KRT79	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	0	0	0	0	0	Common_Low
KRT8	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	0	0	0	0	0	Common_Low
KYAT1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	3	CNVR_431	11	98957658	99660620	Common_Low
KYAT3	0	0	0	0	0	0	0	0	0	0	3	CNVR_106	3	54369910	54956792	Common_Low
L3MBTL2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	1	CNVR_217	5	112316204	112435212	Common_Low
LACTBL1	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	0	0	0	0	0	Common_Low
LARP1B	0	0	0	0	0	1	CNVR_660	17	29524233	29678462	0	0	0	0	0	Common_Low
LARP4B	0	0	0	0	0	1	CNVR_540	13	46435930	46522912	0	0	0	0	0	Common_Low
LCN10	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
LCN12	0	0	0	0	0	7	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
LCN15	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
LCN8	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
LCN9	0	0	0	0	0	1	CNVR_482	11	103152822	103304846	0	0	0	0	0	Common_Low
LCORL	0	0	0	0	0	5	CNVR_276	6	37302499	37536990	0	0	0	0	0	Common_Low
LCP1	0	0	0	0	0	0	0	0	0	0	1	CNVR_446	12	16187847	16218277	Common_Low
LEFTY2	0	0	0	0	0	0	0	0	0	0	2	CNVR_576	16	28812833	28949332	Common_Low
LENG1	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	0	0	0	0	0	Common_Low
LFNG	0	0	0	0	0	7	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_Low
LHB	0	0	0	0	0	0	0	0	0	0	1	CNVR_630	18	55442888	55807264	Common_Low
LHFPL3	0	0	0	0	0	0	0	0	0	0	2	CNVR_151	4	45664659	45743508	Common_Low
LHPP	0	0	0	0	0	1	CNVR_914	26	44064972	44181917	0	0	0	0	0	Common_Low
LHX3	1	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	2	CNVR_435	11	103615735	104217085	Common_Low
LIMK1	0	0	0	0	0	1	CNVR_893	25	33233732	33278159	0	0	0	0	0	Common_Low
LIN7B	0	0	0	0	0	0	0	0	0	0	1	CNVR_630	18	55442888	55807264	Common_Low
LIPI	0	0	0	0	0	0	0	0	0	0	1	CNVR_10	1	22478219	24539637	Common_Low
LLGL1	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_Low
LLGL2	0	0	0	0	0	1	CNVR_757	19	56014846	56042014	2	CNVR_673	19	55590126	56208592	Common_Low
LMBR1	0	0	0	0	0	0	0	0	0	0	1	CNVR_179	4	118143048	118259316	Common_Low
LMF2	0	0	0	0	0	0	0	0	0	0	1	CNVR_226	5	119772706	119940291	Common_Low
LMLN	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	0	0	0	0	0	Common_Low
LMNB2	0	0	0	0	0	0	0	0	0	0	1	CNVR_282	7	21022281	21249976	Common_Low
LMO3	2	CNVR_53	5	89545151	93920010	1	CNVR_238	5	91512259	93289231	4	CNVR_208	5	91956694	93718582	Common_Low
LMO4	0	0	0	0	0	1	CNVR_132	3	56635728	56711353	0	0	0	0	0	Common_Low
LMOD1	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	0	0	0	0	0	Common_Low
LMTK3	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	Common_Low
LOC100125776	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC100616526	0	0	0	0	0	0	0	0	0	0	15	CNVR_304	7	87087169	88441282	High_and_Low
LOC100847835	0	0	0	0	0	0	0	0	0	0	6	CNVR_504	13	78238893	78282460	Common_Low
LOC100848815	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC115945165	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC504295	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC504599	0	0	0	0	0	0	0	0	0	0	1	CNVR_94	3	20732147	20802121	Common_Low
LOC506989	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC509513	0	0	0	0	0	0	0	0	0	0	6	CNVR_174	4	106071501	106142458	Common_Low
LOC511617	1	CNVR_44	4	113657341	113889320	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC512440	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC516108	0	0	0	0	0	0	0	0	0	0	2	CNVR_784	25	481605	629048	Common_Low
LOC522763	10	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC524810	0	0	0	0	0	0	0	0	0	0	1	CNVR_709	20	71916752	71971771	Common_Low
LOC525599	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC527068	0	0	0	0	0	0	0	0	0	0	38	CNVR_493	13	43643509	43790405	High_and_Low
LOC530354	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC536190	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC616942	2	CNVR_208	23	27286587	27903991	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC618124	0	0	0	0	0	0	0	0	0	0	1	CNVR_655	19	24093847	24145526	Common_Low
LOC618633	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC618803	3	CNVR_152	15	47873132	48075574	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC781494	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC781990	0	0	0	0	0	0	0	0	0	0	49	CNVR_562	15	80329011	80842722	High_and_Low
LOC782061	11	CNVR_139	13	43643509	43771619	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC782922	0	0	0	0	0	0	0	0	0	0	29	CNVR_493	13	43643509	43790405	High_and_Low
LOC785804	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_Low
LOC786948	1	CNVR_217	25	853665	1771425	0	0	0	0	0	3	CNVR_785	25	853665	1791331	Common_Low
LOC787518	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	0	0	0	0	0	Common_Low
LOC788615	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	1	CNVR_200	5	58779006	59795018	Common_Low
LOC788703	0	0	0	0	0	0	0	0	0	0	1	CNVR_550	15	49736162	49915271	Common_Low
LOC790886	3	CNVR_157	16	5584314	6125517	0	0	0	0	0	1	CNVR_567	16	5584314	6125517	Common_Low
LPAR1	0	0	0	0	0	1	CNVR_379	8	100342004	100446192	0	0	0	0	0	Common_Low
LRAT	1	CNVR_164	17	727200	2748831	0	0	0	0	0	0	0	0	0	0	Common_Low
LRBA	0	0	0	0	0	2	CNVR_651	17	6794956	6825613	0	0	0	0	0	Common_Low
LRCH3	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	0	0	0	0	0	Common_Low
LRCH4	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_Low
LRFN5	0	0	0	0	0	1	CNVR_809	21	51171940	51536601	3	CNVR_726	21	51577126	51885215	Common_Low
LRG1	0	0	0	0	0	0	0	0	0	0	2	CNVR_281	7	19599003	19628725	Common_Low
LRIG3	4	CNVR_51	5	51636267	55590501	2	CNVR_227	5	54521099	54997923	2	CNVR_196	5	52413266	54634733	Common_Low
LRP10	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	0	0	0	0	0	Common_Low
LRP1B	0	0	0	0	0	20	CNVR_91	2	55350431	57057615	0	0	0	0	0	High_and_Low
LRP6	0	0	0	0	0	1	CNVR_241	5	97624572	97673415	0	0	0	0	0	Common_Low
LRPAP1	0	0	0	0	0	3	CNVR_298	6	114903821	115458260	0	0	0	0	0	Common_Low
LRRC14	0	0	0	0	0	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
LRRC24	0	0	0	0	0	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
LRRC26	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
LRRC39	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	Common_Low
LRRC45	1	CNVR_181	19	51478494	51538272	6	CNVR_750	19	50761431	51158110	1	CNVR_667	19	50821989	50902591	Common_Low
LRRC4C	0	0	0	0	0	6	CNVR_611	15	69398047	70655610	0	0	0	0	0	Common_Low
LRRC7	0	0	0	0	0	2	CNVR_143	3	75327867	75535019	0	0	0	0	0	Common_Low
LRRC8A	0	0	0	0	0	2	CNVR_479	11	99160662	99643308	3	CNVR_431	11	98957658	99660620	Common_Low
LRRCC1	0	0	0	0	0	0	0	0	0	0	2	CNVR_529	14	77329830	78047789	Common_Low
LRRD1	0	0	0	0	0	0	0	0	0	0	1	CNVR_132	4	9471143	9555206	Common_Low
LRRIQ1	0	0	0	0	0	5	CNVR_215	5	14819458	14878496	0	0	0	0	0	Common_Low
LRRIQ3	1	CNVR_29	3	69596912	74348506	0	0	0	0	0	0	0	0	0	0	Common_Low
LRRK2	0	0	0	0	0	1	CNVR_221	5	40559187	40689866	0	0	0	0	0	Common_Low
LRRTM3	1	CNVR_238	28	20332119	24211870	1	CNVR_943	28	23532241	23555163	0	0	0	0	0	Common_Low
LRRTM4	0	0	0	0	0	10	CNVR_472	11	56567317	59078754	0	0	0	0	0	Common_Low
LSM12	0	0	0	0	0	0	0	0	0	0	1	CNVR_663	19	43829988	43957658	Common_Low
LSM2	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LSM7	0	0	0	0	0	0	0	0	0	0	1	CNVR_282	7	21022281	21249976	Common_Low
LTA	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LTB	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LTN1	0	0	0	0	0	1	CNVR_6	1	7159731	7202401	0	0	0	0	0	Common_Low
LUZP1	0	0	0	0	0	0	0	0	0	0	2	CNVR_87	2	129657387	129732075	Common_Low
LUZP2	2	CNVR_243	29	19200818	22047517	2	CNVR_963	29	19784462	20540379	3	CNVR_859	29	19957419	20748707	Common_Low
LY6D	0	0	0	0	0	0	0	0	0	0	5	CNVR_508	14	1514056	2342883	Common_Low
LY6G5B	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY6G5C	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY6G6C	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY6G6D	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY6G6E	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY6G6F	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
LY75	0	0	0	0	0	0	0	0	0	0	1	CNVR_61	2	36438945	36483235	Common_Low
LYL1	0	0	0	0	0	0	0	0	0	0	1	CNVR_274	7	12331895	12705722	Common_Low
LYNX1	0	0	0	0	0	0	0	0	0	0	5	CNVR_508	14	1514056	2342883	Common_Low
LYPLA1	0	0	0	0	0	4	CNVR_561	14	21980847	22030348	0	0	0	0	0	Common_Low
LYPLA2	0	0	0	0	0	1	CNVR_110	2	129061339	129121125	0	0	0	0	0	Common_Low
LYRM4	0	0	0	0	0	1	CNVR_858	23	49505022	49512968	0	0	0	0	0	Common_Low
LYRM7	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	1	CNVR_284	7	23224806	23260788	Common_Low
LYST	0	0	0	0	0	1	CNVR_936	28	8481056	8554468	0	0	0	0	0	Common_Low
LZTS2	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	0	0	0	0	0	Common_Low
MAD1L1	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	6	CNVR_801	25	41129839	41935313	Common_Low
MAEA	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	0	0	0	0	0	Common_Low
MAF1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
MAFG	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
MAFK	0	0	0	0	0	0	0	0	0	0	2	CNVR_801	25	41129839	41935313	Common_Low
MAMDC4	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	3	CNVR_438	11	105645935	106492915	Common_Low
MAMSTR	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	Common_Low
MAN1B1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
MAN2A2	0	0	0	0	0	0	0	0	0	0	1	CNVR_712	21	21744615	21859000	Common_Low
MAN2C1	0	0	0	0	0	0	0	0	0	0	3	CNVR_718	21	33460066	33515083	Common_Low
MANEA	0	0	0	0	0	0	0	0	0	0	5	CNVR_362	9	54103239	54317953	Common_Low
MAP2	0	0	0	0	0	0	0	0	0	0	1	CNVR_77	2	97228461	97443820	Common_Low
MAP2K2	0	0	0	0	0	5	CNVR_321	7	19718988	20025300	0	0	0	0	0	Common_Low
MAP3K1	0	0	0	0	0	0	0	0	0	0	1	CNVR_685	20	22292215	22462915	Common_Low
MAP3K5	0	0	0	0	0	0	0	0	0	0	1	CNVR_369	9	74729907	74848962	Common_Low
MAP3K8	0	0	0	0	0	1	CNVR_535	13	35161502	35311031	0	0	0	0	0	Common_Low
MAP9	1	CNVR_164	17	727200	2748831	0	0	0	0	0	0	0	0	0	0	Common_Low
MAPK11	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	0	0	0	0	0	Common_Low
MAPK12	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	0	0	0	0	0	Common_Low
MAPK15	0	0	0	0	0	1	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
MAPK8IP2	0	0	0	0	0	0	0	0	0	0	3	CNVR_226	5	119772706	119940291	Common_Low
MAPK8IP3	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	8	CNVR_785	25	853665	1791331	Common_Low
MAPK9	0	0	0	0	0	0	0	0	0	0	2	CNVR_269	7	983878	989660	Common_Low
MAPKAPK3	0	0	0	0	0	0	0	0	0	0	1	CNVR_747	22	49462432	49739973	Common_Low
MARCH2	0	0	0	0	0	0	0	0	0	0	1	CNVR_280	7	16952548	17109710	Common_Low
MARCH5	0	0	0	0	0	0	0	0	0	0	1	CNVR_808	26	13758800	13814193	Common_Low
MARCH8	0	0	0	0	0	0	0	0	0	0	1	CNVR_851	28	44291071	44474997	Common_Low
MARCHF5	0	0	0	0	0	1	CNVR_906	26	13723590	13779378	0	0	0	0	0	Common_Low
MARK1	0	0	0	0	0	1	CNVR_630	16	24076398	24156316	0	0	0	0	0	Common_Low
MAST1	0	0	0	0	0	0	0	0	0	0	1	CNVR_274	7	12331895	12705722	Common_Low
MBD3	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
MBOAT7	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	0	0	0	0	0	Common_Low
MCAM	0	0	0	0	0	0	0	0	0	0	1	CNVR_543	15	29871540	29985272	Common_Low
MCAT	0	0	0	0	0	1	CNVR_251	5	113908560	113929923	0	0	0	0	0	Common_Low
MCF2L2	0	0	0	0	0	6	CNVR_45	1	83707085	83810343	0	0	0	0	0	Common_Low
MCOLN1	0	0	0	0	0	0	0	0	0	0	1	CNVR_279	7	16287363	16507951	Common_Low
MCOLN2	0	0	0	0	0	0	0	0	0	0	2	CNVR_109	3	59109464	59128666	Common_Low
MCRIP1	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
MCRIP2	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_784	25	481605	629048	Common_Low
MCTP1	0	0	0	0	0	0	0	0	0	0	1	CNVR_307	7	93522200	94730969	Common_Low
MDM4	0	0	0	0	0	0	0	0	0	0	1	CNVR_564	16	2282576	2321416	Common_Low
ME2	0	0	0	0	0	1	CNVR_879	24	50413316	50464102	0	0	0	0	0	Common_Low
MECR	0	0	0	0	0	0	0	0	0	0	13	CNVR_86	2	124336317	124398570	Common_Low
MED13	0	0	0	0	0	1	CNVR_726	19	11112419	11346615	0	0	0	0	0	Common_Low
MED15	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	0	0	0	0	0	Common_Low
MED16	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
MED22	2	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	0	0	0	0	0	Common_Low
MEF2C	0	0	0	0	0	0	0	0	0	0	9	CNVR_304	7	87087169	88441282	Common_Low
MEF2D	0	0	0	0	0	0	0	0	0	0	2	CNVR_91	3	14321565	14377936	Common_Low
MEG8	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MEG9	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MEGF6	0	0	0	0	0	1	CNVR_638	16	49425121	49608429	0	0	0	0	0	Common_Low
MEI1	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	1	CNVR_218	5	112791545	113468743	Common_Low
MEIOB	0	0	0	0	0	3	CNVR_883	25	854830	1789361	0	0	0	0	0	Common_Low
MEPCE	0	0	0	0	0	1	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_Low
METRN	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_784	25	481605	629048	Common_Low
METRNL	0	0	0	0	0	0	0	0	0	0	1	CNVR_666	19	49621708	49818910	Common_Low
METTL22	0	0	0	0	0	0	0	0	0	0	1	CNVR_787	25	7515881	7578293	Common_Low
METTL23	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
METTL26	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_784	25	481605	629048	Common_Low
METTL5	0	0	0	0	0	0	0	0	0	0	1	CNVR_53	2	26362611	26663654	Common_Low
MEX3D	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
MFRP	0	0	0	0	0	0	0	0	0	0	1	CNVR_543	15	29871540	29985272	Common_Low
MFSD11	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
MFSD12	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	Common_Low
MFSD14A	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	Common_Low
MFSD3	0	0	0	0	0	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
MGAM	0	0	0	0	0	5	CNVR_202	4	105231989	105304020	0	0	0	0	0	Common_Low
MGAT2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	0	0	0	0	0	Common_Low
MGAT4C	0	0	0	0	0	1	CNVR_216	5	15646809	15860012	2	CNVR_187	5	15724476	15939304	Common_Low
MGAT5B	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
MGC126945	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	1	CNVR_757	23	27759950	27903991	Common_Low
MGC127055	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_Low
MGC137055	0	0	0	0	0	1	CNVR_724	19	9613564	9753707	0	0	0	0	0	Common_Low
MGC137098	0	0	0	0	0	0	0	0	0	0	1	CNVR_549	15	48022950	48173151	Common_Low
MGC138914	0	0	0	0	0	1	CNVR_710	18	61155737	61266875	1	CNVR_636	18	61206414	61241191	Common_Low
MGC152010	0	0	0	0	0	0	0	0	0	0	8	CNVR_253	6	84617088	84724544	Common_Low
MGC157405	1	CNVR_245	29	38767346	39842168	0	0	0	0	0	0	0	0	0	0	Common_Low
MGC157408	1	CNVR_245	29	38767346	39842168	0	0	0	0	0	0	0	0	0	0	Common_Low
MGLL	0	0	0	0	0	2	CNVR_839	22	59789766	59858286	0	0	0	0	0	Common_Low
MGST1	0	0	0	0	0	0	0	0	0	0	5	CNVR_208	5	91956694	93718582	Common_Low
MIB2	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_Low
MIC1	1	CNVR_208	23	27286587	27903991	1	CNVR_850	23	27883512	28085043	5	CNVR_757	23	27759950	27903991	Common_Low
MIC2	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	5	CNVR_757	23	27759950	27903991	Common_Low
MICALL2	1	CNVR_220	25	42006514	42115088	1	CNVR_899	25	41416056	41472640	2	CNVR_801	25	41129839	41935313	Common_Low
MIDN	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
MIER3	0	0	0	0	0	3	CNVR_772	20	22272974	22305514	2	CNVR_685	20	22292215	22462915	Common_Low
MIF	0	0	0	0	0	2	CNVR_677	17	71266660	71483760	0	0	0	0	0	Common_Low
MIGA2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	2	CNVR_431	11	98957658	99660620	Common_Low
MIOX	0	0	0	0	0	0	0	0	0	0	1	CNVR_226	5	119772706	119940291	Common_Low
MIR1-1	0	0	0	0	0	0	0	0	0	0	4	CNVR_497	13	54426258	54994600	Common_Low
MIR10164	2	CNVR_182	19	52740740	52872517	0	0	0	0	0	1	CNVR_669	19	51956990	52265051	Common_Low
MIR10167	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	1	CNVR_757	23	27759950	27903991	Common_Low
MIR1185	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR1193	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR1197	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR11977	10	CNVR_176	18	61644854	61929947	0	0	0	0	0	0	0	0	0	0	Common_Low
MIR11987	0	0	0	0	0	0	0	0	0	0	2	CNVR_344	9	6367757	7360299	Common_Low
MIR12000	0	0	0	0	0	0	0	0	0	0	1	CNVR_274	7	12331895	12705722	Common_Low
MIR12014	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	3	CNVR_438	11	105645935	106492915	Common_Low
MIR12015	0	0	0	0	0	0	0	0	0	0	2	CNVR_708	20	71237809	71469650	Common_Low
MIR12018	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	0	0	0	0	0	Common_Low
MIR12020	0	0	0	0	0	0	0	0	0	0	12	CNVR_53	2	26362611	26663654	Common_Low
MIR12033	0	0	0	0	0	0	0	0	0	0	1	CNVR_759	23	29006685	29126339	Common_Low
MIR12046	0	0	0	0	0	0	0	0	0	0	37	CNVR_562	15	80329011	80842722	High_and_Low
MIR12056	0	0	0	0	0	0	0	0	0	0	2	CNVR_431	11	98957658	99660620	Common_Low
MIR1225	1	CNVR_217	25	853665	1771425	0	0	0	0	0	3	CNVR_785	25	853665	1791331	Common_Low
MIR1256	0	0	0	0	0	0	0	0	0	0	2	CNVR_461	12	56865337	58971260	Common_Low
MIR126	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	6	CNVR_435	11	103615735	104217085	Common_Low
MIR1296	0	0	0	0	0	0	0	0	0	0	1	CNVR_839	28	19140712	19509353	Common_Low
MIR133A-1	0	0	0	0	0	0	0	0	0	0	4	CNVR_497	13	54426258	54994600	Common_Low
MIR133C	0	0	0	0	0	0	0	0	0	0	4	CNVR_497	13	54426258	54994600	Common_Low
MIR134	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR135A-1	0	0	0	0	0	0	0	0	0	0	1	CNVR_746	22	48449810	48866871	Common_Low
MIR154A	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR154B	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR154C	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_Low
MIR1842	1	CNVR_217	25	853665	1771425	0	0	0	0	0	2	CNVR_785	25	853665	1791331	Common_Low
MIR192	0	0	0	0	0	0	0	0	0	0	1	CNVR_869	29	43108445	43189370	Common_Low
MIR194-2	0	0	0	0	0	0	0	0	0	0	1	CNVR_869	29	43108445	43189370	Common_Low
MIR194B-2	0	0	0	0	0	0	0	0	0	0	1	CNVR_869	29	43108445	43189370	Common_Low
MIR219-1	0	0	0	0	0	0	0	0	0	0	1	CNVR_431	11	98957658	99660620	Common_Low
MIR219-2	0	0	0	0	0	0	0	0	0	0	1	CNVR_753	23	7240128	7427107	Common_Low
MIR219B	0	0	0	0	0	0	0	0	0	0	1	CNVR_431	11	98957658	99660620	Common_Low
MIR2284O	0	0	0	0	0	0	0	0	0	0	4	CNVR_353	9	25029971	25185694	Common_Low
MIR2284Z-1	0	0	0	0	0	0	0	0	0	0	1	CNVR_380	10	9086487	9319944	Common_Low
MIR2284Z-2	0	0	0	0	0	0	0	0	0	0	1	CNVR_415	11	21273832	21411953	Common_Low
MIR2284Z-6	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	0	0	0	0	0	Common_Low
MIR2284Z-7	0	0	0	0	0	0	0	0	0	0	1	CNVR_307	7	93522200	94730969	Common_Low
MIR2285AG	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	0	0	0	0	0	Common_Low
