name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Common_Gene
H3C4	0	0	0	0	0	6	CNVR_856	23	31580954	31945721	Common_Low
H3C5P	0	0	0	0	0	6	CNVR_856	23	31580954	31945721	Common_Low
H3C6	1	CNVR_210	23	31338261	31707092	6	CNVR_856	23	31580954	31945721	Common_Low
H3C7	0	0	0	0	0	5	CNVR_856	23	31580954	31945721	Common_Low
H3C8	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_Low
H4C1	1	CNVR_210	23	31338261	31707092	3	CNVR_856	23	31580954	31945721	Common_Low
H4C11	0	0	0	0	0	1	CNVR_855	23	30946459	30992726	Common_Low
H4C12	0	0	0	0	0	1	CNVR_855	23	30946459	30992726	Common_Low
H4C13	0	0	0	0	0	1	CNVR_855	23	30946459	30992726	Common_Low
H4C14	0	0	0	0	0	1	CNVR_117	3	20706978	20756370	Common_Low
H4C16	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_Low
H4C2	1	CNVR_210	23	31338261	31707092	3	CNVR_856	23	31580954	31945721	Common_Low
H4C3	1	CNVR_210	23	31338261	31707092	3	CNVR_856	23	31580954	31945721	Common_Low
H4C4	1	CNVR_210	23	31338261	31707092	6	CNVR_856	23	31580954	31945721	Common_Low
H4C6	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_Low
H4C7	1	CNVR_210	23	31338261	31707092	6	CNVR_856	23	31580954	31945721	Common_Low
H4C8	1	CNVR_210	23	31338261	31707092	5	CNVR_856	23	31580954	31945721	Common_Low
HAGH	1	CNVR_217	25	853665	1771425	3	CNVR_883	25	854830	1789361	Common_Low
HAGHL	0	0	0	0	0	1	CNVR_882	25	481855	630136	Common_Low
HAUS3	0	0	0	0	0	1	CNVR_301	6	116045596	116391408	Common_Low
HAUS4	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	Common_Low
HBE2	0	0	0	0	0	1	CNVR_599	15	48371261	48467282	Common_Low
HBG	0	0	0	0	0	1	CNVR_599	15	48371261	48467282	Common_Low
HCFC1R1	0	0	0	0	0	1	CNVR_884	25	2262072	2450378	Common_Low
HCN1	0	0	0	0	0	1	CNVR_775	20	29337360	29779527	Common_Low
HEATR5A	0	0	0	0	0	1	CNVR_806	21	41854733	41936434	Common_Low
HEPACAM2	0	0	0	0	0	1	CNVR_159	4	10554466	10785247	Common_Low
HERC4	1	CNVR_239	28	24578469	24611840	2	CNVR_945	28	24427749	24527896	Common_Low
HFE	1	CNVR_210	23	31338261	31707092	3	CNVR_856	23	31580954	31945721	Common_Low
HFM1	0	0	0	0	0	2	CNVR_127	3	51981186	52060111	Common_Low
HGFAC	0	0	0	0	0	2	CNVR_298	6	114903821	115458260	Common_Low
HGH1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
HGS	0	0	0	0	0	1	CNVR_750	19	50761431	51158110	Common_Low
HHIPL1	0	0	0	0	0	1	CNVR_814	21	64253259	64685093	Common_Low
HIBADH	0	0	0	0	0	1	CNVR_187	4	68465623	68705234	Common_Low
HIC2	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	Common_Low
HID1	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
HINT1	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	Common_Low
HIP1R	0	0	0	0	0	2	CNVR_670	17	52529561	52696346	Common_Low
HIRA	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
HK3	0	0	0	0	0	1	CNVR_338	7	38226065	38417700	Common_Low
HMG20A	0	0	0	0	0	2	CNVR_802	21	32556363	32646958	Common_Low
HMG20B	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
HMGCL	0	0	0	0	0	2	CNVR_110	2	129061339	129121125	Common_Low
HMX1	0	0	0	0	0	4	CNVR_298	6	114903821	115458260	Common_Low
HOOK2	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	Common_Low
HS3ST3B1	0	0	0	0	0	1	CNVR_741	19	32106657	32263044	Common_Low
HS3ST6	0	0	0	0	0	2	CNVR_883	25	854830	1789361	Common_Low
HSCB	0	0	0	0	0	1	CNVR_675	17	68015202	68055218	Common_Low
HSD17B8	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
HSDL2	0	0	0	0	0	3	CNVR_380	8	101701833	101756218	Common_Low
HSF1	0	0	0	0	0	6	CNVR_556	14	330256	1142313	Common_Low
HSF2BP	0	0	0	0	0	1	CNVR_56	1	143676439	143747418	Common_Low
HSPA1A	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
HSPA1L	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
HSPBP1	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	Common_Low
HTATSF1	0	0	0	0	0	2	CNVR_512	12	56513728	64796304	Common_Low
HTRA3	0	0	0	0	0	2	CNVR_297	6	114582670	114667980	Common_Low
HTT	0	0	0	0	0	2	CNVR_299	6	115656633	115719172	Common_Low
ICAM1	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
ICAM3	0	0	0	0	0	2	CNVR_317	7	14727440	14921401	Common_Low
ICAM4	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
ICAM5	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
IDUA	0	0	0	0	0	1	CNVR_304	6	117334310	117390034	Common_Low
IER5L	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
IFI30	0	0	0	0	0	1	CNVR_309	7	4981205	5074707	Common_Low
IFT140	0	0	0	0	0	6	CNVR_883	25	854830	1789361	Common_Low
IFT52	0	0	0	0	0	1	CNVR_551	13	72099160	72219113	Common_Low
IGF2BP2	0	0	0	0	0	2	CNVR_44	1	81343507	81416748	Common_Low
IGFALS	1	CNVR_217	25	853665	1771425	3	CNVR_883	25	854830	1789361	Common_Low
IGHMBP2	0	0	0	0	0	1	CNVR_974	29	46274295	46444119	Common_Low
IGSF9	0	0	0	0	0	1	CNVR_115	3	9737010	9759429	Common_Low
IL13	1	CNVR_77	7	22890277	23166779	0	0	0	0	0	Common_Low
IL18BP	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	Common_Low
IL4	1	CNVR_77	7	22890277	23166779	0	0	0	0	0	Common_Low
ILF3	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
ILRUN	0	0	0	0	0	1	CNVR_842	23	8567435	8664485	Common_Low
IMMP2L	0	0	0	0	0	1	CNVR_180	4	56847089	57094891	Common_Low
IMPG1	1	CNVR_101	9	15916463	18416803	0	0	0	0	0	Common_Low
ING1	0	0	0	0	0	2	CNVR_520	12	85225566	85267889	Common_Low
ING5	0	0	0	0	0	3	CNVR_152	3	120634274	120886943	Common_Low
INO80	0	0	0	0	0	1	CNVR_434	10	36538466	36803995	Common_Low
INPP5A	0	0	0	0	0	10	CNVR_917	26	50637350	51091399	Common_Low
INPP5E	1	CNVR_124	11	103363410	106804258	4	CNVR_483	11	103562010	104313142	Common_Low
INSL3	0	0	0	0	0	1	CNVR_310	7	5292475	5377006	Common_Low
INTS1	1	CNVR_220	25	42006514	42115088	1	CNVR_899	25	41416056	41472640	Common_Low
INTS11	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
INTS2	0	0	0	0	0	1	CNVR_726	19	11112419	11346615	Common_Low
IPO11	0	0	0	0	0	2	CNVR_771	20	16904479	16951836	Common_Low
IPP	0	0	0	0	0	3	CNVR_147	3	100277178	100601230	Common_Low
IQANK1	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
IQCE	0	0	0	0	0	4	CNVR_898	25	40644879	41380662	Common_Low
IQCF1	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
IQCF2	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
IQCF5	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
IQCF6	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	Common_Low
IQCG	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	Common_Low
IQCH	0	0	0	0	0	1	CNVR_426	10	14157673	14228843	Common_Low
IQGAP1	0	0	0	0	0	1	CNVR_799	21	22169066	22243017	Common_Low
IQSEC1	0	0	0	0	0	2	CNVR_836	22	58715254	58832896	Common_Low
IQSEC3	0	0	0	0	0	1	CNVR_247	5	106990076	107114180	Common_Low
IRF1	0	0	0	0	0	1	CNVR_324	7	21927815	21963795	Common_Low
IRF3	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	Common_Low
IRGQ	0	0	0	0	0	2	CNVR_702	18	51750897	51854284	Common_Low
ISG15	0	0	0	0	0	2	CNVR_639	16	50834467	51464253	Common_Low
ISOC2	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
ISY1	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	Common_Low
ITFG1	0	0	0	0	0	2	CNVR_692	18	15578052	15614150	Common_Low
ITGB1	0	0	0	0	0	1	CNVR_526	13	19947737	20267627	Common_Low
ITIH1	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	Common_Low
ITIH3	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	Common_Low
ITIH4	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	Common_Low
ITM2B	0	0	0	0	0	1	CNVR_496	12	18018856	18038076	Common_Low
ITSN1	0	0	0	0	0	3	CNVR_1	1	1556392	1761967	Common_Low
IZUMO3	1	CNVR_92	8	17466905	21695762	2	CNVR_362	8	18756828	20011119	Common_Low
JAG2	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	Common_Low
JAK3	0	0	0	0	0	1	CNVR_310	7	5292475	5377006	Common_Low
JMJD1C	0	0	0	0	0	6	CNVR_938	28	18916753	19430612	Common_Low
JMJD6	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
JMJD8	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
JPT1	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
JPT2	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	Common_Low
JUNB	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	Common_Low
KANK1	0	0	0	0	0	1	CNVR_371	8	43615936	43824913	Common_Low
KANSL1	0	0	0	0	0	1	CNVR_747	19	46083610	46232626	Common_Low
KAT5	0	0	0	0	0	1	CNVR_970	29	43880703	43994574	Common_Low
KBTBD8	0	0	0	0	0	3	CNVR_832	22	34408419	34473365	Common_Low
KCNAB2	1	CNVR_162	16	47971231	48088496	0	0	0	0	0	Common_Low
KCNB1	0	0	0	0	0	1	CNVR_553	13	77510452	77554162	Common_Low
KCND2	2	CNVR_42	4	83708251	85983005	2	CNVR_195	4	84792163	84829041	Common_Low
KCNJ14	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
KCNJ3	0	0	0	0	0	1	CNVR_85	2	40946462	41235220	Common_Low
KCNMB2	2	CNVR_11	1	88638760	88904687	2	CNVR_47	1	88063961	88278205	Common_Low
KCNQ2	0	0	0	0	0	8	CNVR_543	13	53822879	54521999	Common_Low
KCNT2	0	0	0	0	0	1	CNVR_623	16	6614897	6719503	Common_Low
KCTD11	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
KCTD2	0	0	0	0	0	3	CNVR_758	19	56293270	56677337	Common_Low
KCTD8	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	Common_Low
KDELR1	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
KDM1A	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	Common_Low
KDM2A	0	0	0	0	0	2	CNVR_972	29	45085715	45486731	Common_Low
KDM3A	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	Common_Low
KIF16B	0	0	0	0	0	5	CNVR_521	13	10349341	10395756	Common_Low
KIF20B	0	0	0	0	0	1	CNVR_905	26	11301013	11410969	Common_Low
KIF21A	0	0	0	0	0	6	CNVR_222	5	41739940	41856142	Common_Low
KIF22	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	Common_Low
KIF3A	1	CNVR_77	7	22890277	23166779	0	0	0	0	0	Common_Low
KIF3C	0	0	0	0	0	2	CNVR_474	11	73302300	73478626	Common_Low
KIFC2	0	0	0	0	0	6	CNVR_556	14	330256	1142313	Common_Low
KIRREL3	0	0	0	0	0	4	CNVR_967	29	29740161	29758973	Common_Low
KISS1R	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
KLC1	0	0	0	0	0	1	CNVR_817	21	68239476	68254999	Common_Low
KLF12	0	0	0	0	0	3	CNVR_505	12	48651266	48790568	Common_Low
KLHDC1	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	Common_Low
KLHDC2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	Common_Low
KLHL1	0	0	0	0	0	1	CNVR_502	12	44352494	45735853	Common_Low
KLHL22	0	0	0	0	0	1	CNVR_681	17	72483071	73106809	Common_Low
KMT5C	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
KNTC1	0	0	0	0	0	2	CNVR_671	17	52872065	53069851	Common_Low
KREMEN2	0	0	0	0	0	6	CNVR_884	25	2262072	2450378	Common_Low
KRI1	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
KRT78	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	Common_Low
KRT79	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	Common_Low
KRT8	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	Common_Low
KYAT1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
L3MBTL2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
LACTBL1	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	Common_Low
LARP1B	0	0	0	0	0	1	CNVR_660	17	29524233	29678462	Common_Low
LARP4B	0	0	0	0	0	1	CNVR_540	13	46435930	46522912	Common_Low
LCN10	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	Common_Low
LCN12	0	0	0	0	0	7	CNVR_486	11	105779716	106470561	Common_Low
LCN15	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
LCN8	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
LCN9	0	0	0	0	0	1	CNVR_482	11	103152822	103304846	Common_Low
LCORL	0	0	0	0	0	5	CNVR_276	6	37302499	37536990	Common_Low
LENG1	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	Common_Low
LFNG	0	0	0	0	0	7	CNVR_898	25	40644879	41380662	Common_Low
LHPP	0	0	0	0	0	1	CNVR_914	26	44064972	44181917	Common_Low
LHX3	1	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	Common_Low
LIMK1	0	0	0	0	0	1	CNVR_893	25	33233732	33278159	Common_Low
LLGL1	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	Common_Low
LLGL2	0	0	0	0	0	1	CNVR_757	19	56014846	56042014	Common_Low
LMLN	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	Common_Low
LMO3	2	CNVR_53	5	89545151	93920010	1	CNVR_238	5	91512259	93289231	Common_Low
LMO4	0	0	0	0	0	1	CNVR_132	3	56635728	56711353	Common_Low
LMOD1	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
LMTK3	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
LOC100125776	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	Common_Low
LOC100848815	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	Common_Low
LOC115945165	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_Low
LOC504295	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	Common_Low
LOC506989	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	Common_Low
LOC511617	1	CNVR_44	4	113657341	113889320	0	0	0	0	0	Common_Low
LOC512440	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	Common_Low
LOC522763	10	CNVR_194	21	20063553	20259891	0	0	0	0	0	Common_Low
LOC525599	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	Common_Low
LOC530354	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	Common_Low
LOC536190	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	Common_Low
LOC616942	2	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
LOC618633	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	Common_Low
LOC618803	3	CNVR_152	15	47873132	48075574	0	0	0	0	0	Common_Low
LOC781494	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	Common_Low
LOC782061	11	CNVR_139	13	43643509	43771619	0	0	0	0	0	Common_Low
LOC786948	1	CNVR_217	25	853665	1771425	0	0	0	0	0	Common_Low
LOC787518	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	Common_Low
LOC788615	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	Common_Low
LOC790886	3	CNVR_157	16	5584314	6125517	0	0	0	0	0	Common_Low
LPAR1	0	0	0	0	0	1	CNVR_379	8	100342004	100446192	Common_Low
LRAT	1	CNVR_164	17	727200	2748831	0	0	0	0	0	Common_Low
LRBA	0	0	0	0	0	2	CNVR_651	17	6794956	6825613	Common_Low
LRCH3	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	Common_Low
LRCH4	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	Common_Low
LRFN5	0	0	0	0	0	1	CNVR_809	21	51171940	51536601	Common_Low
LRIG3	4	CNVR_51	5	51636267	55590501	2	CNVR_227	5	54521099	54997923	Common_Low
LRP10	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	Common_Low
LRP1B	0	0	0	0	0	20	CNVR_91	2	55350431	57057615	High_Freq_list_2
LRP6	0	0	0	0	0	1	CNVR_241	5	97624572	97673415	Common_Low
LRPAP1	0	0	0	0	0	3	CNVR_298	6	114903821	115458260	Common_Low
LRRC14	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
LRRC24	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
LRRC26	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
LRRC39	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	Common_Low
LRRC45	1	CNVR_181	19	51478494	51538272	6	CNVR_750	19	50761431	51158110	Common_Low
LRRC4C	0	0	0	0	0	6	CNVR_611	15	69398047	70655610	Common_Low
LRRC7	0	0	0	0	0	2	CNVR_143	3	75327867	75535019	Common_Low
LRRC8A	0	0	0	0	0	2	CNVR_479	11	99160662	99643308	Common_Low
LRRIQ1	0	0	0	0	0	5	CNVR_215	5	14819458	14878496	Common_Low
LRRIQ3	1	CNVR_29	3	69596912	74348506	0	0	0	0	0	Common_Low
LRRK2	0	0	0	0	0	1	CNVR_221	5	40559187	40689866	Common_Low
LRRTM3	1	CNVR_238	28	20332119	24211870	1	CNVR_943	28	23532241	23555163	Common_Low
LRRTM4	0	0	0	0	0	10	CNVR_472	11	56567317	59078754	Common_Low
LSM2	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LTA	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LTB	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	Common_Low
LTN1	0	0	0	0	0	1	CNVR_6	1	7159731	7202401	Common_Low
LUZP2	2	CNVR_243	29	19200818	22047517	2	CNVR_963	29	19784462	20540379	Common_Low
LY6G5B	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LY6G5C	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	Common_Low
LY6G6C	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LY6G6D	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	Common_Low
LY6G6E	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LY6G6F	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
LYPLA1	0	0	0	0	0	4	CNVR_561	14	21980847	22030348	Common_Low
LYPLA2	0	0	0	0	0	1	CNVR_110	2	129061339	129121125	Common_Low
LYRM4	0	0	0	0	0	1	CNVR_858	23	49505022	49512968	Common_Low
LYRM7	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	Common_Low
LYST	0	0	0	0	0	1	CNVR_936	28	8481056	8554468	Common_Low
LZTS2	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	Common_Low
MAD1L1	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	Common_Low
MAEA	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	Common_Low
MAF1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
MAFG	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	Common_Low
MAMDC4	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	Common_Low
MAMSTR	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
MAN1B1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
MAP2K2	0	0	0	0	0	5	CNVR_321	7	19718988	20025300	Common_Low
MAP3K8	0	0	0	0	0	1	CNVR_535	13	35161502	35311031	Common_Low
MAP9	1	CNVR_164	17	727200	2748831	0	0	0	0	0	Common_Low
MAPK11	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	Common_Low
MAPK12	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	Common_Low
MAPK15	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
MAPK8IP3	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	Common_Low
MARCHF5	0	0	0	0	0	1	CNVR_906	26	13723590	13779378	Common_Low
MARK1	0	0	0	0	0	1	CNVR_630	16	24076398	24156316	Common_Low
MBD3	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
MBOAT7	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	Common_Low
MCAT	0	0	0	0	0	1	CNVR_251	5	113908560	113929923	Common_Low
MCF2L2	0	0	0	0	0	6	CNVR_45	1	83707085	83810343	Common_Low
MCRIP1	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	Common_Low
MCRIP2	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
ME2	0	0	0	0	0	1	CNVR_879	24	50413316	50464102	Common_Low
MED13	0	0	0	0	0	1	CNVR_726	19	11112419	11346615	Common_Low
MED15	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	Common_Low
MED16	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
MED22	2	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	Common_Low
MEGF6	0	0	0	0	0	1	CNVR_638	16	49425121	49608429	Common_Low
MEI1	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
MEIOB	0	0	0	0	0	3	CNVR_883	25	854830	1789361	Common_Low
MEPCE	0	0	0	0	0	1	CNVR_895	25	35847022	36188699	Common_Low
METRN	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
METTL23	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
METTL26	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
MEX3D	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
MFSD11	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
MFSD12	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
MFSD14A	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	Common_Low
MFSD3	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
MGAM	0	0	0	0	0	5	CNVR_202	4	105231989	105304020	Common_Low
MGAT2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	Common_Low
MGAT4C	0	0	0	0	0	1	CNVR_216	5	15646809	15860012	Common_Low
MGAT5B	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
MGC126945	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
MGC137055	0	0	0	0	0	1	CNVR_724	19	9613564	9753707	Common_Low
MGC138914	0	0	0	0	0	1	CNVR_710	18	61155737	61266875	Common_Low
MGC157405	1	CNVR_245	29	38767346	39842168	0	0	0	0	0	Common_Low
MGC157408	1	CNVR_245	29	38767346	39842168	0	0	0	0	0	Common_Low
MGLL	0	0	0	0	0	2	CNVR_839	22	59789766	59858286	Common_Low
MIB2	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
MIC1	1	CNVR_208	23	27286587	27903991	1	CNVR_850	23	27883512	28085043	Common_Low
MIC2	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
MICALL2	1	CNVR_220	25	42006514	42115088	1	CNVR_899	25	41416056	41472640	Common_Low
MIDN	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	Common_Low
MIER3	0	0	0	0	0	3	CNVR_772	20	22272974	22305514	Common_Low
MIF	0	0	0	0	0	2	CNVR_677	17	71266660	71483760	Common_Low
MIGA2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
MIR10164	2	CNVR_182	19	52740740	52872517	0	0	0	0	0	Common_Low
MIR10167	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
MIR11977	10	CNVR_176	18	61644854	61929947	0	0	0	0	0	Common_Low
MIR12014	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
MIR12018	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	Common_Low
MIR1225	1	CNVR_217	25	853665	1771425	0	0	0	0	0	Common_Low
MIR126	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
MIR1842	1	CNVR_217	25	853665	1771425	0	0	0	0	0	Common_Low
MIR2284Z-6	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	Common_Low
MIR2285AG	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	Common_Low
MIR2285BL	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	Common_Low
MIR2285DK	1	CNVR_7	1	47078177	50057426	0	0	0	0	0	Common_Low
MIR2285J-1	1	CNVR_164	17	727200	2748831	0	0	0	0	0	Common_Low
MIR2285M-1	1	CNVR_136	13	1342729	1425986	0	0	0	0	0	Common_Low
MIR2285W	1	CNVR_18	2	28246133	29839570	0	0	0	0	0	Common_Low
MIR2285Y	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	Common_Low
MIR2346	1	CNVR_181	19	51478494	51538272	0	0	0	0	0	Common_Low
MIR2353	21	CNVR_17	2	27366556	28035273	0	0	0	0	0	High_Freq_list_1
MIR2382	1	CNVR_217	25	853665	1771425	0	0	0	0	0	Common_Low
MIR3141	18	CNVR_133	12	72419043	76870470	0	0	0	0	0	Common_Low
MIR383	1	CNVR_232	27	19272412	22448445	0	0	0	0	0	Common_Low
MIR6531	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_Low
MIR8549	1	CNVR_85	7	77854696	82546140	0	0	0	0	0	Common_Low
MKLN1	0	0	0	0	0	2	CNVR_200	4	95067685	95166666	Common_Low
MLPH	0	0	0	0	0	1	CNVR_150	3	116951206	116992159	Common_Low
MLST8	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	Common_Low
MLXIPL	0	0	0	0	0	1	CNVR_894	25	33632236	33654364	Common_Low
