name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
TULP2	1	CNVR_630	18	55442888	55807264
TWF2	1	CNVR_746	22	48449810	48866871
TYW3	1	CNVR_114	3	69968011	69990091
UBD	1	CNVR_759	23	29006685	29126339
UBXN7	1	CNVR_27	1	70757424	70955192
UNCX	1	CNVR_801	25	41129839	41935313
UQCRC1	1	CNVR_748	22	51180659	51283351
URM1	1	CNVR_431	11	98957658	99660620
UROD	1	CNVR_122	3	100880075	101202890
USB1	1	CNVR_623	18	25906797	26085825
USP15	1	CNVR_195	5	51247921	51436511
USP2	1	CNVR_543	15	29871540	29985272
UTP6	1	CNVR_652	19	18232821	18275060
VAPB	1	CNVR_498	13	57876144	58099969
VEZF1	1	CNVR_643	19	8672624	8779535
VRTN	1	CNVR_402	10	85649939	85681663
WBP2NL	1	CNVR_218	5	112791545	113468743
WC1	1	CNVR_212	5	102779831	102925813
WC1-8	1	CNVR_212	5	102779831	102925813
WDR70	1	CNVR_692	20	36840675	37297072
WDR82	1	CNVR_746	22	48449810	48866871
WWOX	1	CNVR_613	18	5593975	5684886
XAB2	1	CNVR_279	7	16287363	16507951
XRCC4	1	CNVR_302	7	83134549	83186989
ZBTB46	1	CNVR_496	13	53933240	54043428
ZDHHC19	1	CNVR_27	1	70757424	70955192
ZFAND2A	1	CNVR_801	25	41129839	41935313
ZFAND2B	1	CNVR_80	2	106984473	107192324
ZGPAT	1	CNVR_496	13	53933240	54043428
ZKSCAN1	1	CNVR_797	25	36407220	36725047
ZMYM1	1	CNVR_125	3	110558160	110617198
ZNF389	1	CNVR_760	23	30383571	30574212
ZNF445	1	CNVR_740	22	16248045	16342830
ZNF511	1	CNVR_811	26	25691560	25746952
ZNF804B	1	CNVR_161	4	73270175	74466214
ZNF879	1	CNVR_270	7	2346546	2375559
ZRANB1	1	CNVR_817	26	44398093	44515661
ZSCAN26	1	CNVR_760	23	30383571	30574212
