name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Frequency_4	ID_4	Chr_4	CNVR_Start_4	CNVR_End_4	Common_check
IQSEC1	0	0	0	0	0	2	CNVR_836	22	58715254	58832896	2	CNVR_836	22	58715254	58832896	0	0	0	0	0	Common_low
IQSEC3	0	0	0	0	0	1	CNVR_247	5	106990076	107114180	0	0	0	0	0	0	0	0	0	0	Common_low
IRF1	0	0	0	0	0	1	CNVR_324	7	21927815	21963795	1	CNVR_324	7	21927815	21963795	0	0	0	0	0	Common_low
IRF3	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	2	CNVR_706	18	56066463	56136613	0	0	0	0	0	Common_low
IRGQ	0	0	0	0	0	2	CNVR_702	18	51750897	51854284	2	CNVR_702	18	51750897	51854284	0	0	0	0	0	Common_low
ISG15	0	0	0	0	0	2	CNVR_639	16	50834467	51464253	2	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_low
ISOC2	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	1	CNVR_711	18	61872489	62133194	0	0	0	0	0	Common_low
ISY1	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	1	CNVR_837	22	58943673	59056812	0	0	0	0	0	Common_low
ITFG1	0	0	0	0	0	2	CNVR_692	18	15578052	15614150	2	CNVR_692	18	15578052	15614150	0	0	0	0	0	Common_low
ITGB1	0	0	0	0	0	1	CNVR_526	13	19947737	20267627	1	CNVR_526	13	19947737	20267627	0	0	0	0	0	Common_low
ITIH1	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	1	CNVR_833	22	47893939	48290928	0	0	0	0	0	Common_low
ITIH3	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	1	CNVR_833	22	47893939	48290928	0	0	0	0	0	Common_low
ITIH4	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	1	CNVR_833	22	47893939	48290928	0	0	0	0	0	Common_low
ITM2B	0	0	0	0	0	1	CNVR_496	12	18018856	18038076	1	CNVR_496	12	18018856	18038076	0	0	0	0	0	Common_low
ITSN1	0	0	0	0	0	3	CNVR_1	1	1556392	1761967	0	0	0	0	0	0	0	0	0	0	Common_low
IZUMO3	1	CNVR_92	8	17466905	21695762	2	CNVR_362	8	18756828	20011119	2	CNVR_362	8	18756828	20011119	1	CNVR_92	8	17466905	21695762	Common_low
JAG2	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	0	0	0	0	0	0	0	0	0	0	Common_low
JAK3	0	0	0	0	0	1	CNVR_310	7	5292475	5377006	0	0	0	0	0	0	0	0	0	0	Common_low
JMJD1C	0	0	0	0	0	6	CNVR_938	28	18916753	19430612	6	CNVR_938	28	18916753	19430612	0	0	0	0	0	Common_low
JMJD6	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_low
JMJD8	0	0	0	0	0	2	CNVR_882	25	481855	630136	0	0	0	0	0	0	0	0	0	0	Common_low
JPT1	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	2	CNVR_758	19	56293270	56677337	0	0	0	0	0	Common_low
JPT2	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	5	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
JUNB	0	0	0	0	0	1	CNVR_314	7	12709431	12755099	1	CNVR_314	7	12709431	12755099	0	0	0	0	0	Common_low
KANK1	0	0	0	0	0	1	CNVR_371	8	43615936	43824913	0	0	0	0	0	0	0	0	0	0	Common_low
KANSL1	0	0	0	0	0	1	CNVR_747	19	46083610	46232626	0	0	0	0	0	0	0	0	0	0	Common_low
KAT5	0	0	0	0	0	1	CNVR_970	29	43880703	43994574	1	CNVR_970	29	43880703	43994574	0	0	0	0	0	Common_low
KBTBD8	0	0	0	0	0	3	CNVR_832	22	34408419	34473365	3	CNVR_832	22	34408419	34473365	0	0	0	0	0	Common_low
KCNAB2	1	CNVR_162	16	47971231	48088496	0	0	0	0	0	0	0	0	0	0	1	CNVR_162	16	47971231	48088496	Common_low
KCNB1	0	0	0	0	0	1	CNVR_553	13	77510452	77554162	1	CNVR_553	13	77510452	77554162	0	0	0	0	0	Common_low
KCND2	2	CNVR_42	4	83708251	85983005	2	CNVR_195	4	84792163	84829041	2	CNVR_195	4	84792163	84829041	2	CNVR_42	4	83708251	85983005	Common_low
KCNJ14	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	Common_low
KCNJ3	0	0	0	0	0	1	CNVR_85	2	40946462	41235220	1	CNVR_85	2	40946462	41235220	0	0	0	0	0	Common_low
KCNMB2	2	CNVR_11	1	88638760	88904687	2	CNVR_47	1	88063961	88278205	2	CNVR_47	1	88063961	88278205	2	CNVR_11	1	88638760	88904687	Common_low
KCNQ2	0	0	0	0	0	8	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
KCNT2	0	0	0	0	0	1	CNVR_623	16	6614897	6719503	0	0	0	0	0	0	0	0	0	0	Common_low
KCTD11	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	Common_low
KCTD2	0	0	0	0	0	3	CNVR_758	19	56293270	56677337	0	0	0	0	0	0	0	0	0	0	Common_low
KCTD8	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	0	0	0	0	0	1	CNVR_69	6	63402550	67423466	Common_low
KDELR1	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	Common_low
KDM1A	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	0	0	0	0	0	0	0	0	0	0	Common_low
KDM2A	0	0	0	0	0	2	CNVR_972	29	45085715	45486731	0	0	0	0	0	0	0	0	0	0	Common_low
KDM3A	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	1	CNVR_470	11	48183021	48437732	0	0	0	0	0	Common_low
KIF16B	0	0	0	0	0	5	CNVR_521	13	10349341	10395756	0	0	0	0	0	0	0	0	0	0	Common_low
KIF20B	0	0	0	0	0	1	CNVR_905	26	11301013	11410969	1	CNVR_905	26	11301013	11410969	0	0	0	0	0	Common_low
KIF21A	0	0	0	0	0	6	CNVR_222	5	41739940	41856142	6	CNVR_222	5	41739940	41856142	0	0	0	0	0	Common_low
KIF22	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	1	CNVR_890	25	26449950	26611224	0	0	0	0	0	Common_low
KIF3A	1	CNVR_77	7	22890277	23166779	0	0	0	0	0	0	0	0	0	0	1	CNVR_77	7	22890277	23166779	Common_low
KIF3C	0	0	0	0	0	2	CNVR_474	11	73302300	73478626	2	CNVR_474	11	73302300	73478626	0	0	0	0	0	Common_low
KIFC2	0	0	0	0	0	6	CNVR_556	14	330256	1142313	6	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
KIRREL3	0	0	0	0	0	4	CNVR_967	29	29740161	29758973	4	CNVR_967	29	29740161	29758973	0	0	0	0	0	Common_low
KISS1R	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
KLC1	0	0	0	0	0	1	CNVR_817	21	68239476	68254999	1	CNVR_817	21	68239476	68254999	0	0	0	0	0	Common_low
KLF12	0	0	0	0	0	3	CNVR_505	12	48651266	48790568	3	CNVR_505	12	48651266	48790568	0	0	0	0	0	Common_low
KLHDC1	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	2	CNVR_439	10	42661079	42860796	0	0	0	0	0	Common_low
KLHDC2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	2	CNVR_439	10	42661079	42860796	0	0	0	0	0	Common_low
KLHL1	0	0	0	0	0	1	CNVR_502	12	44352494	45735853	1	CNVR_502	12	44352494	45735853	0	0	0	0	0	Common_low
KLHL22	0	0	0	0	0	1	CNVR_681	17	72483071	73106809	1	CNVR_681	17	72483071	73106809	0	0	0	0	0	Common_low
KMT5C	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	0	0	0	0	0	0	0	0	0	0	Common_low
KNTC1	0	0	0	0	0	2	CNVR_671	17	52872065	53069851	2	CNVR_671	17	52872065	53069851	0	0	0	0	0	Common_low
KREMEN2	0	0	0	0	0	6	CNVR_884	25	2262072	2450378	0	0	0	0	0	0	0	0	0	0	Common_low
KRI1	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	1	CNVR_318	7	15060628	15282437	0	0	0	0	0	Common_low
KRT78	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	1	CNVR_219	5	27040938	27114028	1	CNVR_46	5	27214378	27287454	Common_low
KRT79	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	1	CNVR_219	5	27040938	27114028	1	CNVR_46	5	27214378	27287454	Common_low
KRT8	1	CNVR_46	5	27214378	27287454	1	CNVR_219	5	27040938	27114028	1	CNVR_219	5	27040938	27114028	1	CNVR_46	5	27214378	27287454	Common_low
KYAT1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	2	CNVR_479	11	99160662	99643308	0	0	0	0	0	Common_low
L3MBTL2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	Common_low
LACTBL1	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	0	0	0	0	0	0	0	0	0	0	Common_low
LARP1B	0	0	0	0	0	1	CNVR_660	17	29524233	29678462	0	0	0	0	0	0	0	0	0	0	Common_low
LARP4B	0	0	0	0	0	1	CNVR_540	13	46435930	46522912	1	CNVR_540	13	46435930	46522912	0	0	0	0	0	Common_low
LCN10	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
LCN12	0	0	0	0	0	7	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
LCN15	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
LCN8	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
LCN9	0	0	0	0	0	1	CNVR_482	11	103152822	103304846	0	0	0	0	0	0	0	0	0	0	Common_low
LCORL	0	0	0	0	0	5	CNVR_276	6	37302499	37536990	5	CNVR_276	6	37302499	37536990	0	0	0	0	0	Common_low
LENG1	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	3	CNVR_714	18	63175100	63296868	0	0	0	0	0	Common_low
LFNG	0	0	0	0	0	7	CNVR_898	25	40644879	41380662	7	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_low
LHPP	0	0	0	0	0	1	CNVR_914	26	44064972	44181917	1	CNVR_914	26	44064972	44181917	0	0	0	0	0	Common_low
LHX3	1	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	1	CNVR_483	11	103562010	104313142	1	CNVR_124	11	103363410	106804258	Common_low
LIMK1	0	0	0	0	0	1	CNVR_893	25	33233732	33278159	1	CNVR_893	25	33233732	33278159	0	0	0	0	0	Common_low
LIX1L	0	0	0	0	0	0	0	0	0	0	1	CNVR_118	3	21383804	21424575	0	0	0	0	0	Common_low
LLGL1	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_low
LLGL2	0	0	0	0	0	1	CNVR_757	19	56014846	56042014	1	CNVR_757	19	56014846	56042014	0	0	0	0	0	Common_low
LMLN	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	0	0	0	0	0	0	0	0	0	0	Common_low
LMO3	2	CNVR_53	5	89545151	93920010	1	CNVR_238	5	91512259	93289231	1	CNVR_238	5	91512259	93289231	2	CNVR_53	5	89545151	93920010	Common_low
LMO4	0	0	0	0	0	1	CNVR_132	3	56635728	56711353	1	CNVR_132	3	56635728	56711353	0	0	0	0	0	Common_low
LMOD1	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	1	CNVR_649	16	80424663	80561730	0	0	0	0	0	Common_low
LMTK3	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	0	0	0	0	0	Common_low
LOC100125776	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	0	0	0	0	0	2	CNVR_151	15	46539222	46975690	Common_low
LOC100125913	0	0	0	0	0	0	0	0	0	0	1	CNVR_306	7	310937	435584	0	0	0	0	0	Common_low
LOC100125949	0	0	0	0	0	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	Common_low
LOC100196899	0	0	0	0	0	0	0	0	0	0	2	CNVR_896	25	38728867	38925016	0	0	0	0	0	Common_low
LOC100196901	0	0	0	0	0	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_low
LOC100848815	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	67	CNVR_847	23	25560755	25730370	1	CNVR_206	23	25222914	25978647	High_and_Low
LOC115945165	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	0	0	0	0	0	1	CNVR_210	23	31338261	31707092	Common_low
LOC504295	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	1	CNVR_206	23	25222914	25978647	Common_low
LOC506989	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	2	CNVR_596	15	46190128	46354274	2	CNVR_151	15	46539222	46975690	Common_low
LOC511617	1	CNVR_44	4	113657341	113889320	0	0	0	0	0	3	CNVR_206	4	112837075	112994064	1	CNVR_44	4	113657341	113889320	Common_low
LOC512150	0	0	0	0	0	0	0	0	0	0	1	CNVR_797	21	20058560	20080310	0	0	0	0	0	Common_low
LOC512440	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	7	CNVR_194	21	20063553	20259891	Common_low
LOC516108	0	0	0	0	0	0	0	0	0	0	2	CNVR_882	25	481855	630136	0	0	0	0	0	Common_low
LOC522763	10	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	10	CNVR_194	21	20063553	20259891	Common_low
LOC525599	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	1	CNVR_206	23	25222914	25978647	Common_low
LOC530354	2	CNVR_151	15	46539222	46975690	0	0	0	0	0	0	0	0	0	0	2	CNVR_151	15	46539222	46975690	Common_low
LOC534155	0	0	0	0	0	0	0	0	0	0	3	CNVR_380	8	101701833	101756218	0	0	0	0	0	Common_low
LOC536190	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	0	0	0	0	0	1	CNVR_69	6	63402550	67423466	Common_low
LOC538060	0	0	0	0	0	0	0	0	0	0	17	CNVR_61	1	157665979	157775990	0	0	0	0	0	Common_low
LOC616942	2	CNVR_208	23	27286587	27903991	0	0	0	0	0	19	CNVR_850	23	27883512	28085043	2	CNVR_208	23	27286587	27903991	Common_low
LOC617875	0	0	0	0	0	0	0	0	0	0	6	CNVR_856	23	31580954	31945721	0	0	0	0	0	Common_low
LOC618071	0	0	0	0	0	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	Common_low
LOC618633	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	7	CNVR_194	21	20063553	20259891	Common_low
LOC618803	3	CNVR_152	15	47873132	48075574	0	0	0	0	0	0	0	0	0	0	3	CNVR_152	15	47873132	48075574	Common_low
LOC781494	7	CNVR_194	21	20063553	20259891	0	0	0	0	0	0	0	0	0	0	7	CNVR_194	21	20063553	20259891	Common_low
LOC781988	0	0	0	0	0	0	0	0	0	0	1	CNVR_291	6	84734130	85446151	0	0	0	0	0	Common_low
LOC782061	11	CNVR_139	13	43643509	43771619	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	11	CNVR_139	13	43643509	43771619	High_and_Low
LOC784768	0	0	0	0	0	0	0	0	0	0	1	CNVR_133	3	57352427	57392327	0	0	0	0	0	Common_low
LOC786948	1	CNVR_217	25	853665	1771425	0	0	0	0	0	3	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
LOC787518	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	0	0	0	0	0	2	CNVR_52	5	58003271	60244864	Common_low
LOC788572	0	0	0	0	0	0	0	0	0	0	3	CNVR_618	15	84028735	84813274	0	0	0	0	0	Common_low
LOC788615	2	CNVR_52	5	58003271	60244864	0	0	0	0	0	0	0	0	0	0	2	CNVR_52	5	58003271	60244864	Common_low
LOC790886	3	CNVR_157	16	5584314	6125517	0	0	0	0	0	5	CNVR_622	16	5680582	6196805	3	CNVR_157	16	5584314	6125517	Common_low
LPAR1	0	0	0	0	0	1	CNVR_379	8	100342004	100446192	1	CNVR_379	8	100342004	100446192	0	0	0	0	0	Common_low
LRAT	1	CNVR_164	17	727200	2748831	0	0	0	0	0	0	0	0	0	0	1	CNVR_164	17	727200	2748831	Common_low
LRBA	0	0	0	0	0	2	CNVR_651	17	6794956	6825613	0	0	0	0	0	0	0	0	0	0	Common_low
LRCH3	0	0	0	0	0	2	CNVR_40	1	70145874	70404106	0	0	0	0	0	0	0	0	0	0	Common_low
LRCH4	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	6	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_low
LRFN5	0	0	0	0	0	1	CNVR_809	21	51171940	51536601	1	CNVR_809	21	51171940	51536601	0	0	0	0	0	Common_low
LRIG3	4	CNVR_51	5	51636267	55590501	2	CNVR_227	5	54521099	54997923	2	CNVR_227	5	54521099	54997923	4	CNVR_51	5	51636267	55590501	Common_low
LRP10	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	2	CNVR_429	10	21794678	21979394	0	0	0	0	0	Common_low
LRP1B	0	0	0	0	0	20	CNVR_91	2	55350431	57057615	0	0	0	0	0	0	0	0	0	0	High_and_Low
LRP6	0	0	0	0	0	1	CNVR_241	5	97624572	97673415	0	0	0	0	0	0	0	0	0	0	Common_low
LRPAP1	0	0	0	0	0	3	CNVR_298	6	114903821	115458260	3	CNVR_298	6	114903821	115458260	0	0	0	0	0	Common_low
LRRC14	0	0	0	0	0	2	CNVR_556	14	330256	1142313	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
LRRC24	0	0	0	0	0	2	CNVR_556	14	330256	1142313	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
LRRC26	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
LRRC39	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	Common_low
LRRC45	1	CNVR_181	19	51478494	51538272	6	CNVR_750	19	50761431	51158110	6	CNVR_750	19	50761431	51158110	1	CNVR_181	19	51478494	51538272	Common_low
LRRC4C	0	0	0	0	0	6	CNVR_611	15	69398047	70655610	0	0	0	0	0	0	0	0	0	0	Common_low
LRRC7	0	0	0	0	0	2	CNVR_143	3	75327867	75535019	2	CNVR_143	3	75327867	75535019	0	0	0	0	0	Common_low
LRRC8A	0	0	0	0	0	2	CNVR_479	11	99160662	99643308	2	CNVR_479	11	99160662	99643308	0	0	0	0	0	Common_low
LRRIQ1	0	0	0	0	0	5	CNVR_215	5	14819458	14878496	5	CNVR_215	5	14819458	14878496	0	0	0	0	0	Common_low
LRRIQ3	1	CNVR_29	3	69596912	74348506	0	0	0	0	0	0	0	0	0	0	1	CNVR_29	3	69596912	74348506	Common_low
LRRK2	0	0	0	0	0	1	CNVR_221	5	40559187	40689866	1	CNVR_221	5	40559187	40689866	0	0	0	0	0	Common_low
LRRTM3	1	CNVR_238	28	20332119	24211870	1	CNVR_943	28	23532241	23555163	1	CNVR_943	28	23532241	23555163	1	CNVR_238	28	20332119	24211870	Common_low
LRRTM4	0	0	0	0	0	10	CNVR_472	11	56567317	59078754	0	0	0	0	0	0	0	0	0	0	Common_low
LSM2	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LTA	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LTB	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	0	0	0	0	0	Common_low
LTN1	0	0	0	0	0	1	CNVR_6	1	7159731	7202401	1	CNVR_6	1	7159731	7202401	0	0	0	0	0	Common_low
LUZP2	2	CNVR_243	29	19200818	22047517	2	CNVR_963	29	19784462	20540379	2	CNVR_963	29	19784462	20540379	2	CNVR_243	29	19200818	22047517	Common_low
LY6G5B	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LY6G5C	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	0	0	0	0	0	Common_low
LY6G6C	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LY6G6D	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	0	0	0	0	0	Common_low
LY6G6E	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LY6G6F	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	Common_low
LYPLA1	0	0	0	0	0	4	CNVR_561	14	21980847	22030348	4	CNVR_561	14	21980847	22030348	0	0	0	0	0	Common_low
LYPLA2	0	0	0	0	0	1	CNVR_110	2	129061339	129121125	1	CNVR_110	2	129061339	129121125	0	0	0	0	0	Common_low
LYRM4	0	0	0	0	0	1	CNVR_858	23	49505022	49512968	1	CNVR_858	23	49505022	49512968	0	0	0	0	0	Common_low
LYRM7	1	CNVR_78	7	23868219	24693994	0	0	0	0	0	0	0	0	0	0	1	CNVR_78	7	23868219	24693994	Common_low
LYST	0	0	0	0	0	1	CNVR_936	28	8481056	8554468	1	CNVR_936	28	8481056	8554468	0	0	0	0	0	Common_low
LZTS2	2	CNVR_223	26	21708133	21787462	0	0	0	0	0	0	0	0	0	0	2	CNVR_223	26	21708133	21787462	Common_low
MAD1L1	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	1	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_low
MAEA	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	1	CNVR_303	6	117015280	117198612	0	0	0	0	0	Common_low
MAF1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	4	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
MAFG	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	3	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_low
MAMDC4	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	6	CNVR_486	11	105779716	106470561	3	CNVR_124	11	103363410	106804258	Common_low
MAMSTR	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	1	CNVR_705	18	55056442	55355731	0	0	0	0	0	Common_low
MAN1B1	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
MAP2K2	0	0	0	0	0	5	CNVR_321	7	19718988	20025300	5	CNVR_321	7	19718988	20025300	0	0	0	0	0	Common_low
MAP3K8	0	0	0	0	0	1	CNVR_535	13	35161502	35311031	1	CNVR_535	13	35161502	35311031	0	0	0	0	0	Common_low
MAP9	1	CNVR_164	17	727200	2748831	0	0	0	0	0	0	0	0	0	0	1	CNVR_164	17	727200	2748831	Common_low
MAPK11	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	1	CNVR_261	5	119618064	119734299	0	0	0	0	0	Common_low
MAPK12	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	1	CNVR_261	5	119618064	119734299	0	0	0	0	0	Common_low
MAPK15	0	0	0	0	0	1	CNVR_556	14	330256	1142313	1	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
MAPK8IP3	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	5	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
MARCH5	0	0	0	0	0	0	0	0	0	0	1	CNVR_906	26	13723590	13779378	0	0	0	0	0	Common_low
MARCHF5	0	0	0	0	0	1	CNVR_906	26	13723590	13779378	0	0	0	0	0	0	0	0	0	0	Common_low
MARK1	0	0	0	0	0	1	CNVR_630	16	24076398	24156316	1	CNVR_630	16	24076398	24156316	0	0	0	0	0	Common_low
MBD3	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_low
MBOAT7	0	0	0	0	0	3	CNVR_714	18	63175100	63296868	3	CNVR_714	18	63175100	63296868	0	0	0	0	0	Common_low
MCAT	0	0	0	0	0	1	CNVR_251	5	113908560	113929923	1	CNVR_251	5	113908560	113929923	0	0	0	0	0	Common_low
MCF2L2	0	0	0	0	0	6	CNVR_45	1	83707085	83810343	0	0	0	0	0	0	0	0	0	0	Common_low
MCRIP1	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_low
MCRIP2	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_882	25	481855	630136	0	0	0	0	0	Common_low
ME2	0	0	0	0	0	1	CNVR_879	24	50413316	50464102	1	CNVR_879	24	50413316	50464102	0	0	0	0	0	Common_low
MED13	0	0	0	0	0	1	CNVR_726	19	11112419	11346615	0	0	0	0	0	0	0	0	0	0	Common_low
MED15	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	1	CNVR_680	17	72387569	72433357	0	0	0	0	0	Common_low
MED16	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
MED22	2	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	1	CNVR_483	11	103562010	104313142	2	CNVR_124	11	103363410	106804258	Common_low
MEGF6	0	0	0	0	0	1	CNVR_638	16	49425121	49608429	0	0	0	0	0	0	0	0	0	0	Common_low
MEI1	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	Common_low
MEIOB	0	0	0	0	0	3	CNVR_883	25	854830	1789361	0	0	0	0	0	0	0	0	0	0	Common_low
MEPCE	0	0	0	0	0	1	CNVR_895	25	35847022	36188699	1	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_low
METRN	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_882	25	481855	630136	0	0	0	0	0	Common_low
METTL23	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_low
METTL26	0	0	0	0	0	2	CNVR_882	25	481855	630136	2	CNVR_882	25	481855	630136	0	0	0	0	0	Common_low
MEX3D	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
MFSD11	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_low
MFSD12	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	0	0	0	0	0	Common_low
MFSD14A	0	0	0	0	0	1	CNVR_125	3	43114547	43283206	1	CNVR_125	3	43114547	43283206	0	0	0	0	0	Common_low
