name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
MIR378D	1	CNVR_722	19	8442255	8551654
MIR383	1	CNVR_923	27	22176338	22667876
MIR429	1	CNVR_639	16	50834467	51464253
MIR551A	1	CNVR_638	16	49425121	49608429
MIR6123	1	CNVR_545	13	57367650	57558958
MIR7859	1	CNVR_447	10	85258477	85290340
MIR7865	1	CNVR_712	18	62154633	62277401
MLPH	1	CNVR_150	3	116951206	116992159
MMP14	1	CNVR_429	10	21794678	21979394
MMP23	1	CNVR_639	16	50834467	51464253
MOB2	1	CNVR_976	29	49963358	50067482
MPIG6B	1	CNVR_849	23	27494111	27734916
MPV17L2	1	CNVR_309	7	4981205	5074707
MRGBP	1	CNVR_544	13	54544791	54766702
MRM2	1	CNVR_898	25	40644879	41380662
MRPL12	1	CNVR_750	19	50761431	51158110
MRPL20	1	CNVR_639	16	50834467	51464253
MRPL4	1	CNVR_317	7	14727440	14921401
MRPS2	1	CNVR_486	11	105779716	106470561
MRPS36	1	CNVR_767	20	10391115	10500984
MSH4	1	CNVR_138	3	68994261	69057163
MSH5	1	CNVR_849	23	27494111	27734916
MSI2	1	CNVR_722	19	8442255	8551654
MSMB	1	CNVR_954	28	44038721	44092408
MSTN	1	CNVR_65	2	6269501	6322314
MUSTN1	1	CNVR_833	22	47893939	48290928
MXD4	1	CNVR_301	6	116045596	116391408
MXRA8	1	CNVR_639	16	50834467	51464253
MYH9	1	CNVR_235	5	74749864	74753566
MYLK2	1	CNVR_548	13	61361508	61444179
MYLPF	1	CNVR_890	25	26449950	26611224
MYO6	1	CNVR_387	9	15406961	15437219
MZT2B	1	CNVR_680	17	72387569	72433357
N6AMT1	1	CNVR_7	1	7260253	7280774
NADK	1	CNVR_639	16	50834467	51464253
NAIF1	1	CNVR_478	11	98581543	98732077
NAPRT	1	CNVR_556	14	330256	1142313
NCAPG	1	CNVR_276	6	37302499	37536990
NCLN	1	CNVR_322	7	20348289	20778184
NCR3	1	CNVR_849	23	27494111	27734916
NDUFA3	1	CNVR_714	18	63175100	63296868
NDUFS4	1	CNVR_773	20	25456504	25590025
NEGR1	1	CNVR_142	3	72879334	73180249
NEK4	1	CNVR_833	22	47893939	48290928
NFIC	1	CNVR_322	7	20348289	20778184
NFKBIL1	1	CNVR_849	23	27494111	27734916
NICN1	1	CNVR_835	22	50610098	50710803
NIPBL	1	CNVR_780	20	36817457	37273408
NIT2	1	CNVR_32	1	44571298	44649313
NLK	1	CNVR_735	19	19683065	19727473
NLRC4	1	CNVR_458	11	14734237	15096210
NOL10	1	CNVR_476	11	86989572	87117767
NOL11	1	CNVR_749	19	49003361	49210454
NPSR1	1	CNVR_184	4	62197348	62228844
NQO2	1	CNVR_860	23	50546856	50644819
NRBF2	1	CNVR_938	28	18916753	19430612
NRBP2	1	CNVR_556	14	330256	1142313
NRDE2	1	CNVR_452	10	101862010	101896434
NTN5	1	CNVR_705	18	55056442	55355731
NTSR1	1	CNVR_544	13	54544791	54766702
NUMA1	1	CNVR_602	15	51514220	51644699
NUP155	1	CNVR_780	20	36817457	37273408
NUP188	1	CNVR_479	11	99160662	99643308
NUSAP1	1	CNVR_434	10	36538466	36803995
OGFR	1	CNVR_544	13	54544791	54766702
OIP5	1	CNVR_434	10	36538466	36803995
OLFM3	1	CNVR_124	3	41095470	41306744
OMG	1	CNVR_734	19	18592714	18694147
OPALIN	1	CNVR_908	26	17667270	17714604
OXLD1	1	CNVR_750	19	50761431	51158110
P4HA1	1	CNVR_948	28	29088661	29121723
PACRG	1	CNVR_415	9	98170529	98202076
PACSIN1	1	CNVR_842	23	8567435	8664485
PAG19	1	CNVR_969	29	38641995	38693679
PARM1	1	CNVR_292	6	89886763	89911008
PARN	1	CNVR_887	25	13475146	13533742
PAX3	1	CNVR_104	2	110332803	110471585
PCBP4	1	CNVR_834	22	48907762	49184065
PCDH18	1	CNVR_654	17	20249562	21547898
PCDH20	1	CNVR_487	12	470946	1048567
PCDH7	1	CNVR_279	6	47172330	50546109
PCDHA13	1	CNVR_344	7	51895416	52030052
PCGF3	1	CNVR_305	6	117442170	117586582
PDCD6	1	CNVR_794	20	71780573	71835589
PDE11A	1	CNVR_70	2	19191623	19230960
PDE4C	1	CNVR_309	7	4981205	5074707
PDIK1L	1	CNVR_109	2	126955290	126976378
PDXK	1	CNVR_57	1	143781586	143851649
PFDN6	1	CNVR_841	23	7287056	7484843
PGLS	1	CNVR_311	7	5473507	5616237
PGS1	1	CNVR_753	19	53607609	54071105
PHF5A	1	CNVR_250	5	112271082	112941150
PHYHD1	1	CNVR_479	11	99160662	99643308
PI4KA	1	CNVR_679	17	72089995	72242321
PICALM	1	CNVR_957	29	9400987	9548650
PIDD1	1	CNVR_978	29	50494950	50640393
PIK3R2	1	CNVR_309	7	4981205	5074707
PILRA	1	CNVR_895	25	35847022	36188699
PITPNM2	1	CNVR_670	17	52529561	52696346
PKDCC	1	CNVR_463	11	24474675	24506755
PKN1	1	CNVR_313	7	11234442	11485170
PKN3	1	CNVR_479	11	99160662	99643308
PKP2	1	CNVR_236	5	76888810	77042374
PLXNB2	1	CNVR_261	5	119618064	119734299
PMM1	1	CNVR_250	5	112271082	112941150
PNISR	1	CNVR_399	9	50321700	50390151
POLK	1	CNVR_423	10	6846956	6989555
POLL	1	CNVR_909	26	22144981	22386818
POLR3A	1	CNVR_950	28	33646177	33696133
POLR3GL	1	CNVR_118	3	21383804	21424575
POLR3H	1	CNVR_250	5	112271082	112941150
POP7	1	CNVR_895	25	35847022	36188699
PPIL2	1	CNVR_679	17	72089995	72242321
PPM1B	1	CNVR_464	11	26600136	26633514
PPP1R13L	1	CNVR_703	18	53012600	53071278
PPP1R35	1	CNVR_895	25	35847022	36188699
PRDX2	1	CNVR_314	7	12709431	12755099
PRKAR1A	1	CNVR_759	19	61701944	61794220
PROX1	1	CNVR_645	16	69471279	69553620
PRPF31	1	CNVR_714	18	63175100	63296868
PRPF6	1	CNVR_543	13	53822879	54521999
PRR14	1	CNVR_891	25	26724480	26827136
PRRC2A	1	CNVR_849	23	27494111	27734916
PSMC1	1	CNVR_452	10	101862010	101896434
PTBP1	1	CNVR_341	7	43369002	44022730
PTGER1	1	CNVR_313	7	11234442	11485170
PTGR2	1	CNVR_447	10	85258477	85290340
PTK2	1	CNVR_559	14	2966732	3015800
PTPA	1	CNVR_479	11	99160662	99643308
PTPN7	1	CNVR_649	16	80424663	80561730
PTPRC	1	CNVR_648	16	77499096	77612188
PTPRK	1	CNVR_406	9	65885583	66036771
PUF60	1	CNVR_556	14	330256	1142313
PWWP3A	1	CNVR_341	7	43369002	44022730
PYGB	1	CNVR_538	13	42741708	42790006
QPRT	1	CNVR_890	25	26449950	26611224
QRFPR	1	CNVR_263	6	4168463	4201894
QTRT1	1	CNVR_318	7	15060628	15282437
R3HDM2	1	CNVR_228	5	56035754	56081838
R3HDM4	1	CNVR_341	7	43369002	44022730
RAB3A	1	CNVR_309	7	4981205	5074707
RAB3D	1	CNVR_319	7	15729850	15854651
RAB6A	1	CNVR_604	15	53177461	53218885
RAD50	1	CNVR_323	7	21743940	21802513
RANGAP1	1	CNVR_250	5	112271082	112941150
RAP1A	1	CNVR_121	3	31593802	31697365
RAPGEF2	1	CNVR_667	17	39684480	39757165
RASA1	1	CNVR_350	7	86947630	86986302
RASSF4	1	CNVR_955	28	44584170	44615642
RBM14	1	CNVR_971	29	44622391	44657065
REG3A	1	CNVR_472	11	56567317	59078754
REG3G	1	CNVR_472	11	56567317	59078754
RGL2	1	CNVR_841	23	7287056	7484843
RGS9	1	CNVR_760	19	61920965	62038956
RHOA	1	CNVR_835	22	50610098	50710803
RHOT1	1	CNVR_732	19	17894199	17935227
RING1	1	CNVR_841	23	7287056	7484843
RIOK2	1	CNVR_354	7	96613640	96674884
RIPK1	1	CNVR_860	23	50546856	50644819
RMND5A	1	CNVR_470	11	48183021	48437732
RNASEH2A	1	CNVR_314	7	12709431	12755099
RNASEH2C	1	CNVR_970	29	43880703	43994574
RNF103	1	CNVR_470	11	48183021	48437732
RNF121	1	CNVR_602	15	51514220	51644699
RNF168	1	CNVR_41	1	70995564	71042439
RNF216	1	CNVR_896	25	38728867	38925016
RNPC3	1	CNVR_123	3	37209678	40032182
RNPEP	1	CNVR_649	16	80424663	80561730
RNPS1	1	CNVR_883	25	854830	1789361
RPL18	1	CNVR_705	18	55056442	55355731
RPL28	1	CNVR_711	18	61872489	62133194
RPL29	1	CNVR_834	22	48907762	49184065
RPL37	1	CNVR_778	20	33614197	33711013
RPL7A	1	CNVR_483	11	103562010	104313142
RPLP2	1	CNVR_978	29	50494950	50640393
RPS18	1	CNVR_841	23	7287056	7484843
RPS9	1	CNVR_714	18	63175100	63296868
RRP9	1	CNVR_834	22	48907762	49184065
RUBCN	1	CNVR_40	1	70145874	70404106
RXRB	1	CNVR_841	23	7287056	7484843
S1PR2	1	CNVR_317	7	14727440	14921401
SAMD10	1	CNVR_543	13	53822879	54521999
SAMD3	1	CNVR_407	9	68293784	68313927
SAPCD1	1	CNVR_849	23	27494111	27734916
SASS6	1	CNVR_125	3	43114547	43283206
SCPEP1	1	CNVR_721	19	7769154	7822584
SCYL2	1	CNVR_234	5	64116108	64230589
SDF2L1	1	CNVR_679	17	72089995	72242321
SDF4	1	CNVR_639	16	50834467	51464253
SDHA	1	CNVR_794	20	71780573	71835589
SEC1	1	CNVR_705	18	55056442	55355731
SEC24A	1	CNVR_342	7	46218847	46303822
SEMA3D	1	CNVR_172	4	35162460	35487581
SEPHS2	1	CNVR_890	25	26449950	26611224
SEPTIN1	1	CNVR_890	25	26449950	26611224
SERPIND1	1	CNVR_679	17	72089995	72242321
SET	1	CNVR_479	11	99160662	99643308
SFMBT1	1	CNVR_833	22	47893939	48290928
SGK2	1	CNVR_551	13	72099160	72219113
SGPL1	1	CNVR_947	28	26913043	26976598
SH3GL1	1	CNVR_321	7	19718988	20025300
SH3GLB2	1	CNVR_479	11	99160662	99643308
SI	1	CNVR_51	1	100412522	105472672
SIAH1	1	CNVR_694	18	16771749	16803994
SIRPB1	1	CNVR_542	13	53461848	53510732
SLC16A7	1	CNVR_226	5	52159913	54311674
SLC22A23	1	CNVR_859	23	50437086	50536890
SLC25A16	1	CNVR_946	28	24865497	25063131
SLC25A22	1	CNVR_978	29	50494950	50640393
SLC25A29	1	CNVR_815	21	65095142	65245233
SLC25A47	1	CNVR_815	21	65095142	65245233
SLC27A1	1	CNVR_311	7	5473507	5616237
SLC30A6	1	CNVR_458	11	14734237	15096210
SLC35A3	1	CNVR_125	3	43114547	43283206
SLC35E2	1	CNVR_639	16	50834467	51464253
SLC39A7	1	CNVR_841	23	7287056	7484843
SLC44A2	1	CNVR_318	7	15060628	15282437
SLC44A5	1	CNVR_139	3	69503016	69616165
SLC7A5	1	CNVR_688	18	13303377	13434174
SLCO4A1	1	CNVR_544	13	54544791	54766702
SMIM24	1	CNVR_322	7	20348289	20778184
SMPD4	1	CNVR_680	17	72387569	72433357
SND1	1	CNVR_199	4	92050350	92129716
SNRNP200	1	CNVR_454	11	2277342	2403508
SNRPA1	1	CNVR_800	21	29124387	29231528
SNU13	1	CNVR_250	5	112271082	112941150
SOCS3	1	CNVR_753	19	53607609	54071105
SOX18	1	CNVR_543	13	53822879	54521999
SOX5	1	CNVR_237	5	86500786	86770273
SPACA4	1	CNVR_705	18	55056442	55355731
SPAST	1	CNVR_458	11	14734237	15096210
SPDEF	1	CNVR_842	23	8567435	8664485
SPN	1	CNVR_890	25	26449950	26611224
SREBF2	1	CNVR_250	5	112271082	112941150
SRGAP1	1	CNVR_223	5	49769854	49803392
SRSF1	1	CNVR_723	19	8700583	8817259
SRSF2	1	CNVR_755	19	54968541	55578623
SRSF6	1	CNVR_551	13	72099160	72219113
SSU72	1	CNVR_639	16	50834467	51464253
ST6GALNAC2	1	CNVR_755	19	54968541	55578623
STARD7	1	CNVR_454	11	2277342	2403508
STXBP5L	1	CNVR_39	1	65615459	65778705
SUGCT	1	CNVR_193	4	80312765	80347612
SULT1B1	1	CNVR_291	6	84734130	85446151
SULT1E1	1	CNVR_291	6	84734130	85446151
SULT2B1	1	CNVR_705	18	55056442	55355731
SURF4	1	CNVR_483	11	103562010	104313142
SURF6	1	CNVR_483	11	103562010	104313142
SUSD2	1	CNVR_677	17	71266660	71483760
SV2A	1	CNVR_117	3	20706978	20756370
SYNGR4	1	CNVR_705	18	55056442	55355731
SYT5	1	CNVR_712	18	62154633	62277401
TADA2A	1	CNVR_729	19	13678370	13749514
TAF13	1	CNVR_122	3	34307747	34387819
TALDO1	1	CNVR_978	29	50494950	50640393
TAPBP	1	CNVR_841	23	7287056	7484843
TBATA	1	CNVR_947	28	26913043	26976598
TBC1D10B	1	CNVR_890	25	26449950	26611224
TBC1D13	1	CNVR_479	11	99160662	99643308
TBL2	1	CNVR_894	25	33632236	33654364
TC2N	1	CNVR_813	21	56486641	56528040
TCAIM	1	CNVR_826	22	16209409	16304198
TCTA	1	CNVR_835	22	50610098	50710803
TECR	1	CNVR_313	7	11234442	11485170
TEFM	1	CNVR_733	19	18012136	18118339
TEKT4	1	CNVR_883	25	854830	1789361
TEPSIN	1	CNVR_751	19	51489174	51643975
TEX14	1	CNVR_724	19	9613564	9753707
TEX264	1	CNVR_834	22	48907762	49184065
TEX47	1	CNVR_189	4	72803395	74003192
TFPT	1	CNVR_714	18	63175100	63296868
THAP12	1	CNVR_605	15	55766312	55955167
THOC6	1	CNVR_884	25	2262072	2450378
TIGAR	1	CNVR_245	5	105720910	105792437
TIPRL	1	CNVR_114	3	397758	454705
TLE5	1	CNVR_322	7	20348289	20778184
TMEM110	1	CNVR_833	22	47893939	48290928
TMEM116	1	CNVR_673	17	62132170	62192676
TMEM127	1	CNVR_454	11	2277342	2403508
TMEM143	1	CNVR_705	18	55056442	55355731
TMEM150B	1	CNVR_712	18	62154633	62277401
TMEM190	1	CNVR_711	18	61872489	62133194
TMEM205	1	CNVR_319	7	15729850	15854651
TMEM240	1	CNVR_639	16	50834467	51464253
TMEM80	1	CNVR_978	29	50494950	50640393
TMEM86B	1	CNVR_712	18	62154633	62277401
TMEM88B	1	CNVR_639	16	50834467	51464253
TMF1	1	CNVR_831	22	32483637	32513622
TNF	1	CNVR_849	23	27494111	27734916
TNFRSF12A	1	CNVR_884	25	2262072	2450378
TNFRSF13C	1	CNVR_250	5	112271082	112941150
TNFRSF18	1	CNVR_639	16	50834467	51464253
TNFRSF4	1	CNVR_639	16	50834467	51464253
TNN	1	CNVR_640	16	56366468	56381192
TNNI3	1	CNVR_712	18	62154633	62277401
TNNT1	1	CNVR_712	18	62154633	62277401
TOB2	1	CNVR_250	5	112271082	112941150
TOPAZ1	1	CNVR_826	22	16209409	16304198
TOX	1	CNVR_562	14	25111427	25127840
TPST2	1	CNVR_674	17	66213347	66246320
TRIM33	1	CNVR_119	3	28845503	28971745
TRMT13	1	CNVR_125	3	43114547	43283206
TRPC2	1	CNVR_602	15	51514220	51644699
TSEN54	1	CNVR_757	19	56014846	56042014
TSPO	1	CNVR_251	5	113908560	113929923
TTI1	1	CNVR_550	13	66830214	66869864
TTLL9	1	CNVR_548	13	61361508	61444179
TUBB1	1	CNVR_545	13	57367650	57558958
TUSC3	1	CNVR_922	27	21461197	21526564
TXNIP	1	CNVR_118	3	21383804	21424575
U2AF2	1	CNVR_711	18	61872489	62133194
UBA3	1	CNVR_831	22	32483637	32513622
UBE2G1	1	CNVR_738	19	24814686	24870774
UBE2J2	1	CNVR_639	16	50834467	51464253
UBE2L3	1	CNVR_679	17	72089995	72242321
UBE2S	1	CNVR_711	18	61872489	62133194
UGT2A1	1	CNVR_291	6	84734130	85446151
UHRF1BP1L	1	CNVR_234	5	64116108	64230589
UHRF2	1	CNVR_369	8	38363220	38420499
UIMC1	1	CNVR_338	7	38226065	38417700
UPK2	1	CNVR_592	15	29345173	29458564
USP45	1	CNVR_399	9	50321700	50390151
VEZF1	1	CNVR_723	19	8700583	8817259
VPS50	1	CNVR_159	4	10554466	10785247
VPS52	1	CNVR_841	23	7287056	7484843
VSTM2L	1	CNVR_550	13	66830214	66869864
VTA1	1	CNVR_410	9	79635272	79745361
VWA1	1	CNVR_639	16	50834467	51464253
VWA7	1	CNVR_849	23	27494111	27734916
WARS	1	CNVR_815	21	65095142	65245233
WASHC1	1	CNVR_247	5	106990076	107114180
WC1	1	CNVR_244	5	102630827	103046878
WC1-8	1	CNVR_244	5	102630827	103046878
WC1.3	1	CNVR_244	5	102630827	103046878
WDR18	1	CNVR_341	7	43369002	44022730
WDR26	1	CNVR_633	16	27526973	27568525
WDR34	1	CNVR_479	11	99160662	99643308
WDR46	1	CNVR_841	23	7287056	7484843
WDR70	1	CNVR_780	20	36817457	37273408
WFDC18	1	CNVR_730	19	14229394	14309136
XRCC6	1	CNVR_250	5	112271082	112941150
YDJC	1	CNVR_679	17	72089995	72242321
YY1	1	CNVR_815	21	65095142	65245233
ZC3H7B	1	CNVR_250	5	112271082	112941150
ZCWPW1	1	CNVR_895	25	35847022	36188699
ZEB1	1	CNVR_534	13	33798170	33834273
ZER1	1	CNVR_479	11	99160662	99643308
ZFAND2A	1	CNVR_901	25	41670837	41856420
ZFP2	1	CNVR_308	7	2441749	2470758
ZNF280B	1	CNVR_676	17	70683155	70984463
ZNF410	1	CNVR_447	10	85258477	85290340
ZNF48	1	CNVR_890	25	26449950	26611224
ZNF688	1	CNVR_891	25	26724480	26827136
ZNF689	1	CNVR_891	25	26724480	26827136
ZNF771	1	CNVR_890	25	26449950	26611224
ZNF774	1	CNVR_799	21	22169066	22243017
