name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Frequency_4	ID_4	Chr_4	CNVR_Start_4	CNVR_End_4	Common_check
MIR2284O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_353	9	25029971	25185694	Common_low
MIR2284Y-5	0	0	0	0	0	1	CNVR_104	2	110332803	110471585	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2284Z-1	0	0	0	0	0	1	CNVR_424	10	9143166	9354675	0	0	0	0	0	1	CNVR_380	10	9086487	9319944	Common_low
MIR2284Z-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_415	11	21273832	21411953	Common_low
MIR2284Z-6	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	Common_low
MIR2284Z-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_307	7	93522200	94730969	Common_low
MIR2285AG	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	Common_low
MIR2285AL	0	0	0	0	0	1	CNVR_683	18	5549190	5640099	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2285BL	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	Common_low
MIR2285BS	0	0	0	0	0	2	CNVR_1	1	1556392	1761967	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2285CC	0	0	0	0	0	1	CNVR_508	12	51382264	51412073	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2285DK	1	CNVR_7	1	47078177	50057426	0	0	0	0	0	1	CNVR_7	1	47078177	50057426	0	0	0	0	0	Common_low
MIR2285DL-2	0	0	0	0	0	1	CNVR_527	13	21473454	21572022	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2285J-1	1	CNVR_164	17	727200	2748831	2	CNVR_650	17	1117965	1860165	1	CNVR_164	17	727200	2748831	2	CNVR_591	17	1105468	1834224	Common_low
MIR2285M-1	1	CNVR_136	13	1342729	1425986	0	0	0	0	0	1	CNVR_136	13	1342729	1425986	0	0	0	0	0	Common_low
MIR2285M-5	0	0	0	0	0	1	CNVR_361	8	12807518	14225229	0	0	0	0	0	2	CNVR_317	8	12440991	14263017	Common_low
MIR2285N-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_533	14	80908008	82067018	Common_low
MIR2285V	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_380	10	9086487	9319944	Common_low
MIR2285W	1	CNVR_18	2	28246133	29839570	0	0	0	0	0	1	CNVR_18	2	28246133	29839570	0	0	0	0	0	Common_low
MIR2285X	0	0	0	0	0	1	CNVR_642	16	59589341	59631972	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2285Y	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	Common_low
MIR2293	0	0	0	0	0	1	CNVR_449	10	94536813	96569247	0	0	0	0	0	1	CNVR_405	10	95608495	97645897	Common_low
MIR2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_497	13	54426258	54994600	Common_low
MIR2307	0	0	0	0	0	1	CNVR_546	13	58932344	58979512	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2308	0	0	0	0	0	2	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2309	0	0	0	0	0	3	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_547	15	46651173	46975690	Common_low
MIR2317	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_652	19	18232821	18275060	Common_low
MIR2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_653	19	18351965	18467274	Common_low
MIR2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_666	19	49621708	49818910	Common_low
MIR2346	1	CNVR_181	19	51478494	51538272	8	CNVR_750	19	50761431	51158110	1	CNVR_181	19	51478494	51538272	0	0	0	0	0	Common_low
MIR2347	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2348	0	0	0	0	0	2	CNVR_753	19	53607609	54071105	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2353	21	CNVR_17	2	27366556	28035273	19	CNVR_75	2	27318294	27979992	21	CNVR_17	2	27366556	28035273	20	CNVR_54	2	27366556	28035273	High_and_Low
MIR2360	0	0	0	0	0	1	CNVR_780	20	36817457	37273408	0	0	0	0	0	1	CNVR_692	20	36840675	37297072	Common_low
MIR2361	0	0	0	0	0	3	CNVR_785	20	52471085	53881002	0	0	0	0	0	3	CNVR_700	20	52461469	53957730	Common_low
MIR2376	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_758	23	28341860	28413350	Common_low
MIR2382	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	2	CNVR_785	25	853665	1791331	Common_low
MIR2389	0	0	0	0	0	2	CNVR_901	25	41670837	41856420	0	0	0	0	0	1	CNVR_801	25	41129839	41935313	Common_low
MIR23B	0	0	0	0	0	1	CNVR_374	8	81613969	81655976	0	0	0	0	0	0	0	0	0	0	Common_low
MIR24-1	0	0	0	0	0	1	CNVR_374	8	81613969	81655976	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2423	0	0	0	0	0	1	CNVR_201	4	96998183	97277561	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_215	5	107489920	107615276	Common_low
MIR2439	0	0	0	0	0	1	CNVR_249	5	111795109	111914115	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2441	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	1	CNVR_217	5	112316204	112435212	Common_low
MIR2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
MIR2449	0	0	0	0	0	1	CNVR_304	6	117334310	117390034	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2450A	0	0	0	0	0	2	CNVR_299	6	115656633	115719172	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2450B	0	0	0	0	0	2	CNVR_299	6	115656633	115719172	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2450C	0	0	0	0	0	2	CNVR_299	6	115656633	115719172	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2450D	0	0	0	0	0	2	CNVR_299	6	115656633	115719172	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_298	7	53578523	53713177	Common_low
MIR2465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	CNVR_312	7	106364930	108575314	Common_low
MIR2475	0	0	0	0	0	1	CNVR_374	8	81613969	81655976	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2482	0	0	0	0	0	1	CNVR_415	9	98170529	98202076	0	0	0	0	0	0	0	0	0	0	Common_low
MIR27B	0	0	0	0	0	1	CNVR_374	8	81613969	81655976	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_274	7	12331895	12705722	Common_low
MIR2890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_798	25	39273234	39468067	Common_low
MIR2893	0	0	0	0	0	1	CNVR_677	17	71266660	71483760	0	0	0	0	0	0	0	0	0	0	Common_low
MIR2894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_224	5	119531892	119569145	Common_low
MIR296	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	0	0	0	0	0	Common_low
MIR299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR299-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR301B	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	0	0	0	0	0	0	0	0	0	0	Common_low
MIR3065	0	0	0	0	0	2	CNVR_751	19	51489174	51643975	0	0	0	0	0	4	CNVR_668	19	51370101	51767413	Common_low
MIR3141	18	CNVR_133	12	72419043	76870470	0	0	0	0	0	18	CNVR_133	12	72419043	76870470	0	0	0	0	0	Common_low
MIR323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR323B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR324	0	0	0	0	0	2	CNVR_739	19	26936476	27421507	0	0	0	0	0	0	0	0	0	0	Common_low
MIR329A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR329B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR338	0	0	0	0	0	2	CNVR_751	19	51489174	51643975	0	0	0	0	0	4	CNVR_668	19	51370101	51767413	Common_low
MIR339A	0	0	0	0	0	2	CNVR_901	25	41670837	41856420	0	0	0	0	0	1	CNVR_801	25	41129839	41935313	Common_low
MIR33A	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
MIR33B	0	0	0	0	0	2	CNVR_742	19	34401871	34652351	0	0	0	0	0	0	0	0	0	0	Common_low
MIR345	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	0	0	0	0	0	0	0	0	0	0	Common_low
MIR3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR365-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_653	19	18351965	18467274	Common_low
MIR369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR376A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR376B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR376C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR376D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR376E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR378-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_133	4	10876079	11322413	Common_low
MIR378D	0	0	0	0	0	1	CNVR_722	19	8442255	8551654	0	0	0	0	0	0	0	0	0	0	Common_low
MIR379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR383	1	CNVR_232	27	19272412	22448445	1	CNVR_923	27	22176338	22667876	1	CNVR_232	27	19272412	22448445	0	0	0	0	0	Common_low
MIR3956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR409A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR409B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR411A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR411B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR411C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR429	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
MIR453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_340	8	103406058	103460524	Common_low
MIR485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR487A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR487B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR544A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR551A	0	0	0	0	0	1	CNVR_638	16	49425121	49608429	0	0	0	0	0	0	0	0	0	0	Common_low
MIR6123	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	0	0	0	0	0	Common_low
MIR631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_718	21	33460066	33515083	Common_low
MIR6517	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	0	0	0	0	0	0	0	0	0	0	Common_low
MIR6531	1	CNVR_210	23	31338261	31707092	3	CNVR_856	23	31580954	31945721	1	CNVR_210	23	31338261	31707092	0	0	0	0	0	Common_low
MIR654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_178	4	113657341	113819352	Common_low
MIR758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_731	21	65901073	66337571	Common_low
MIR7859	0	0	0	0	0	1	CNVR_447	10	85258477	85290340	0	0	0	0	0	0	0	0	0	0	Common_low
MIR7865	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	0	0	0	0	0	0	0	0	0	0	Common_low
MIR8549	1	CNVR_85	7	77854696	82546140	2	CNVR_347	7	76362651	78318236	1	CNVR_85	7	77854696	82546140	0	0	0	0	0	Common_low
MIR877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_758	23	28341860	28413350	Common_low
MIR9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	CNVR_304	7	87087169	88441282	Common_low
MIR940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_785	25	853665	1791331	Common_low
MIRLET7G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_746	22	48449810	48866871	Common_low
MKLN1	0	0	0	0	0	2	CNVR_200	4	95067685	95166666	0	0	0	0	0	0	0	0	0	0	Common_low
MLC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	CNVR_223	5	119434691	119480891	Common_low
MLPH	0	0	0	0	0	1	CNVR_150	3	116951206	116992159	0	0	0	0	0	0	0	0	0	0	Common_low
MLST8	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	2	CNVR_785	25	853665	1791331	Common_low
MMACHC	0	0	0	0	0	2	CNVR_147	3	100277178	100601230	0	0	0	0	0	0	0	0	0	0	Common_low
MMP14	0	0	0	0	0	1	CNVR_429	10	21794678	21979394	0	0	0	0	0	0	0	0	0	0	Common_low
MMP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_623	18	25906797	26085825	Common_low
MMP16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_527	14	74372426	74414864	Common_low
MMP23	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
MMRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	CNVR_238	6	32449336	34967750	Common_low
MOB2	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	0	0	0	0	0	0	0	0	0	0	Common_low
MOSPD3	0	0	0	0	0	5	CNVR_895	25	35847022	36188699	0	0	0	0	0	0	0	0	0	0	Common_low
MPDU1	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_low
MPIG6B	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_low
MPV17L2	0	0	0	0	0	1	CNVR_309	7	4981205	5074707	0	0	0	0	0	0	0	0	0	0	Common_low
MR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	CNVR_584	16	61995348	62220133	Common_low
MRGBP	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	0	0	0	0	0	5	CNVR_497	13	54426258	54994600	Common_low
MRGPRF	0	0	0	0	0	2	CNVR_974	29	46274295	46444119	0	0	0	0	0	0	0	0	0	0	Common_low
MRM2	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	0	0	0	0	0	0	0	0	0	0	Common_low
MROH1	0	0	0	0	0	5	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
MRPL12	0	0	0	0	0	1	CNVR_750	19	50761431	51158110	0	0	0	0	0	0	0	0	0	0	Common_low
MRPL13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	CNVR_533	14	80908008	82067018	Common_low
MRPL15	0	0	0	0	0	4	CNVR_561	14	21980847	22030348	0	0	0	0	0	0	0	0	0	0	Common_low
MRPL20	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
MRPL38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_673	19	55590126	56208592	Common_low
MRPL4	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	0	0	0	0	0	0	0	0	0	0	Common_low
MRPL41	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
MRPL58	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	0	0	0	0	0	0	0	0	0	0	Common_low
MRPS18B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_758	23	28341860	28413350	Common_low
MRPS2	1	CNVR_124	11	103363410	106804258	1	CNVR_486	11	105779716	106470561	1	CNVR_124	11	103363410	106804258	2	CNVR_438	11	105645935	106492915	Common_low
MRPS28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	CNVR_519	14	42508026	43453929	Common_low
MRPS34	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	8	CNVR_785	25	853665	1791331	Common_low
MRPS36	1	CNVR_186	20	10253023	10424451	1	CNVR_767	20	10391115	10500984	1	CNVR_186	20	10253023	10424451	0	0	0	0	0	Common_low
MSANTD3	1	CNVR_155	15	68387254	73255004	0	0	0	0	0	1	CNVR_155	15	68387254	73255004	0	0	0	0	0	Common_low
MSH4	0	0	0	0	0	1	CNVR_138	3	68994261	69057163	0	0	0	0	0	0	0	0	0	0	Common_low
MSH5	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_low
MSI2	0	0	0	0	0	1	CNVR_722	19	8442255	8551654	0	0	0	0	0	0	0	0	0	0	Common_low
MSMB	0	0	0	0	0	1	CNVR_954	28	44038721	44092408	0	0	0	0	0	0	0	0	0	0	Common_low
MSR1	1	CNVR_232	27	19272412	22448445	0	0	0	0	0	1	CNVR_232	27	19272412	22448445	0	0	0	0	0	Common_low
MSRB1	1	CNVR_217	25	853665	1771425	4	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	1	CNVR_785	25	853665	1791331	Common_low
MSTN	0	0	0	0	0	1	CNVR_65	2	6269501	6322314	0	0	0	0	0	0	0	0	0	0	Common_low
MSX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_680	20	6385223	6505111	Common_low
MTA1	0	0	0	0	0	3	CNVR_821	21	69122111	69808854	0	0	0	0	0	0	0	0	0	0	Common_low
MTBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_533	14	80908008	82067018	Common_low
MTTP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_235	6	25052272	25129233	Common_low
MTURN	26	CNVR_39	4	66482908	67007235	31	CNVR_185	4	66099208	66429603	26	CNVR_39	4	66482908	67007235	0	0	0	0	0	High_and_Low
MUS81	0	0	0	0	0	2	CNVR_970	29	43880703	43994574	0	0	0	0	0	0	0	0	0	0	Common_low
MUSK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_338	8	100259287	100341996	Common_low
MUSTN1	0	0	0	0	0	1	CNVR_833	22	47893939	48290928	0	0	0	0	0	0	0	0	0	0	Common_low
MXD4	0	0	0	0	0	1	CNVR_301	6	116045596	116391408	0	0	0	0	0	0	0	0	0	0	Common_low
MXRA8	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
MYADML2	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	0	0	0	0	0	0	0	0	0	0	Common_low
MYH9	0	0	0	0	0	1	CNVR_235	5	74749864	74753566	0	0	0	0	0	0	0	0	0	0	Common_low
MYLK2	0	0	0	0	0	1	CNVR_548	13	61361508	61444179	0	0	0	0	0	0	0	0	0	0	Common_low
MYLPF	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	0	0	0	0	0	0	0	0	0	0	Common_low
MYMK	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
MYO1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_198	5	56364658	56410718	Common_low
MYO6	0	0	0	0	0	1	CNVR_387	9	15406961	15437219	0	0	0	0	0	0	0	0	0	0	Common_low
MZF1	0	0	0	0	0	7	CNVR_716	18	65603314	65814370	0	0	0	0	0	0	0	0	0	0	Common_low
MZT2B	0	0	0	0	0	1	CNVR_680	17	72387569	72433357	0	0	0	0	0	0	0	0	0	0	Common_low
N6AMT1	0	0	0	0	0	1	CNVR_7	1	7260253	7280774	0	0	0	0	0	0	0	0	0	0	Common_low
NACC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_274	7	12331895	12705722	Common_low
NACC2	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_low
NADK	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	0	0	0	0	0	Common_low
NAGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_218	5	112791545	113468743	Common_low
NAIF1	0	0	0	0	0	1	CNVR_478	11	98581543	98732077	0	0	0	0	0	1	CNVR_430	11	98605015	98743962	Common_low
NANS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_331	8	63018531	63246078	Common_low
NAPRT	0	0	0	0	0	1	CNVR_556	14	330256	1142313	0	0	0	0	0	0	0	0	0	0	Common_low
NASP	0	0	0	0	0	3	CNVR_147	3	100277178	100601230	0	0	0	0	0	0	0	0	0	0	Common_low
NAT14	0	0	0	0	0	2	CNVR_711	18	61872489	62133194	0	0	0	0	0	0	0	0	0	0	Common_low
NAT9	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	0	0	0	0	0	0	0	0	0	0	Common_low
NATD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_660	19	35191657	35253851	Common_low
NAV3	1	CNVR_45	5	7674802	9143490	0	0	0	0	0	1	CNVR_45	5	7674802	9143490	0	0	0	0	0	Common_low
NCAPG	0	0	0	0	0	1	CNVR_276	6	37302499	37536990	0	0	0	0	0	0	0	0	0	0	Common_low
NCAPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	CNVR_226	5	119772706	119940291	Common_low
NCKIPSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_748	22	51180659	51283351	Common_low
NCLN	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	0	0	0	0	0	Common_low
NCOA4	0	0	0	0	0	2	CNVR_954	28	44038721	44092408	0	0	0	0	0	0	0	0	0	0	Common_low
NCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	CNVR_637	18	62320983	62581767	Common_low
NCR3	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_low
NDEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_657	19	27569814	28031919	Common_low
NDOR1	1	CNVR_124	11	103363410	106804258	3	CNVR_486	11	105779716	106470561	1	CNVR_124	11	103363410	106804258	6	CNVR_438	11	105645935	106492915	Common_low
NDST4	2	CNVR_59	6	8617907	11875487	4	CNVR_265	6	7907346	10583779	2	CNVR_59	6	8617907	11875487	7	CNVR_230	6	8979081	11746541	Common_low
NDUFA3	0	0	0	0	0	1	CNVR_714	18	63175100	63296868	0	0	0	0	0	0	0	0	0	0	Common_low
NDUFA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	CNVR_137	4	19025765	19132537	Common_low
